lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
1	lg1	0	1e+06	0	0	0.411	2588	14
2	lg1	1e+06	2e+06	1e+06	1e+06	0.367	2916	29
3	lg1	2e+06	3e+06	2e+06	2e+06	0.51	2400	29
4	lg1	3e+06	4e+06	3e+06	3e+06	0.367	1854	18
5	lg1	4e+06	5e+06	4e+06	4e+06	0.278	1523	13
6	lg1	5e+06	6e+06	5e+06	5e+06	0.554	1067	12
7	lg1	6e+06	7e+06	6e+06	6e+06	0.398	2165	12
8	lg1	7e+06	8e+06	7e+06	7e+06	0.419	2004	15
9	lg1	8e+06	9e+06	8e+06	8e+06	0.087	357	2
10	lg1	9e+06	1e+07	9e+06	9e+06	0.199	1581	6
11	lg1	1e+07	1.1e+07	1e+07	1e+07	0	0	1
12	lg1	1.1e+07	1.2e+07	1.1e+07	1.1e+07	0.248	714	7
13	lg1	1.2e+07	1.3e+07	1.2e+07	1.2e+07	0.553	2248	13
14	lg1	1.3e+07	1.4e+07	1.3e+07	1.3e+07	0.284	1985	18
15	lg1	1.4e+07	1.5e+07	1.4e+07	1.4e+07	0.023	150	0
16	lg1	1.5e+07	1.6e+07	1.5e+07	1.5e+07	0.155	364	5
17	lg1	1.6e+07	1.7e+07	1.6e+07	1.6e+07	0.291	590	9
18	lg1	1.7e+07	1.8e+07	1.7e+07	1.7e+07	0.155	508	5
19	lg1	1.8e+07	1.9e+07	1.8e+07	1.8e+07	0.519	1580	9
20	lg1	1.9e+07	2e+07	1.9e+07	1.9e+07	0.224	884	15
21	lg1	2e+07	2.1e+07	2e+07	2e+07	0.339	2150	18
22	lg1	2.1e+07	2.2e+07	2.1e+07	2.1e+07	0.405	2548	19
23	lg1	2.2e+07	2.3e+07	2.2e+07	2.2e+07	0.463	2066	21
24	lg1	2.3e+07	2.4e+07	2.3e+07	2.3e+07	0.136	980	7
25	lg1	2.4e+07	2.5e+07	2.4e+07	2.4e+07	0.417	1678	22
26	lg1	2.5e+07	2.6e+07	2.5e+07	2.5e+07	0.235	2077	9
27	lg1	2.6e+07	2.7e+07	2.6e+07	2.6e+07	0.078	586	1
28	lg1	2.7e+07	2.8e+07	2.7e+07	2.7e+07	0.119	536	4
29	lg1	2.8e+07	2.9e+07	2.8e+07	2.8e+07	0.372	1201	18
30	lg1	2.9e+07	3e+07	2.9e+07	2.9e+07	0	0	0
31	lg1	3e+07	3.1e+07	3e+07	3e+07	0.113	284	5
32	lg1	3.1e+07	3.2e+07	3.1e+07	3.1e+07	0.12	220	6
33	lg1	3.2e+07	3.3e+07	3.2e+07	3.2e+07	0.161	534	6
34	lg1	3.3e+07	3.4e+07	3.3e+07	3.3e+07	0.147	479	4
35	lg1	3.4e+07	3.5e+07	3.4e+07	3.4e+07	0.23	712	6
36	lg1	3.5e+07	3.6e+07	3.5e+07	3.5e+07	0.373	2054	24
37	lg1	3.6e+07	3.7e+07	3.6e+07	3.6e+07	0.741	3447	33
38	lg1	3.7e+07	3.8e+07	3.7e+07	3.7e+07	0.417	3166	25
39	lg1	3.8e+07	3.9e+07	3.8e+07	3.8e+07	0.577	6076	41
40	lg1	3.9e+07	4e+07	3.9e+07	3.9e+07	0.438	2111	28
41	lg1	4e+07	4.1e+07	4e+07	4e+07	0.049	746	6
42	lg1	4.1e+07	4.2e+07	4.1e+07	4.1e+07	0.411	2416	16
43	lg1	4.2e+07	4.3e+07	4.2e+07	4.2e+07	0.238	1422	15
44	lg1	4.3e+07	4.4e+07	4.3e+07	4.3e+07	0.167	1331	13
45	lg1	4.4e+07	4.5e+07	4.4e+07	4.4e+07	0.268	1395	15
46	lg1	4.5e+07	4.6e+07	4.5e+07	4.5e+07	0.057	435	4
47	lg1	4.6e+07	4.7e+07	4.6e+07	4.6e+07	0.139	940	5
48	lg1	4.7e+07	4.8e+07	4.7e+07	4.7e+07	0.34	2067	18
49	lg1	4.8e+07	4.9e+07	4.8e+07	4.8e+07	0.214	1336	9
50	lg1	4.9e+07	5e+07	4.9e+07	4.9e+07	0.276	1395	9
51	lg1	5e+07	5.1e+07	5e+07	5e+07	0.05	153	0
52	lg1	5.1e+07	5.2e+07	5.1e+07	5.1e+07	0.693	1782	18
53	lg1	5.2e+07	5.3e+07	5.2e+07	5.2e+07	0.441	1535	22
54	lg1	5.3e+07	5.4e+07	5.3e+07	5.3e+07	0.379	1620	17
55	lg1	5.4e+07	5.5e+07	5.4e+07	5.4e+07	0.337	1672	11
56	lg1	5.5e+07	5.6e+07	5.5e+07	5.5e+07	0.25	1826	12
57	lg1	5.6e+07	5.7e+07	5.6e+07	5.6e+07	0	501	5
58	lg1	5.7e+07	5.8e+07	5.7e+07	5.7e+07	0	0	0
59	lg1	5.8e+07	5.9e+07	5.8e+07	5.8e+07	0	0	0
60	lg1	5.9e+07	6e+07	5.9e+07	5.9e+07	0	0	0
61	lg2	0	1e+06	6e+07	6e+07	0.013	77	0
62	lg2	1e+06	2e+06	6.1e+07	6.1e+07	0.092	253	4
63	lg2	2e+06	3e+06	6.2e+07	6.2e+07	0.081	352	2
64	lg2	3e+06	4e+06	6.3e+07	6.3e+07	0.374	2253	22
65	lg2	4e+06	5e+06	6.4e+07	6.4e+07	0.078	209	2
66	lg2	5e+06	6e+06	6.5e+07	6.5e+07	0.051	338	6
67	lg2	6e+06	7e+06	6.6e+07	6.6e+07	0.202	642	6
68	lg2	7e+06	8e+06	6.7e+07	6.7e+07	0.059	127	2
69	lg2	8e+06	9e+06	6.8e+07	6.8e+07	0	0	0
70	lg2	9e+06	1e+07	6.9e+07	6.9e+07	0.33	2861	12
71	lg2	1e+07	1.1e+07	7e+07	7e+07	0.211	1406	11
72	lg2	1.1e+07	1.2e+07	7.1e+07	7.1e+07	0.093	308	3
73	lg2	1.2e+07	1.3e+07	7.2e+07	7.2e+07	0.432	1951	19
74	lg2	1.3e+07	1.4e+07	7.3e+07	7.3e+07	0.293	1103	5
75	lg2	1.4e+07	1.5e+07	7.4e+07	7.4e+07	0.298	1232	12
76	lg2	1.5e+07	1.6e+07	7.5e+07	7.5e+07	0.78	4088	24
77	lg2	1.6e+07	1.7e+07	7.6e+07	7.6e+07	0.707	5305	32
78	lg2	1.7e+07	1.8e+07	7.7e+07	7.7e+07	0.686	3383	24
79	lg2	1.8e+07	1.9e+07	7.8e+07	7.8e+07	0.71	3150	26
80	lg2	1.9e+07	2e+07	7.9e+07	7.9e+07	0.965	4644	38
81	lg2	2e+07	2.1e+07	8e+07	8e+07	0.781	3572	20
82	lg2	2.1e+07	2.2e+07	8.1e+07	8.1e+07	0.864	4300	30
83	lg2	2.2e+07	2.3e+07	8.2e+07	8.2e+07	0.734	4022	35
84	lg2	2.3e+07	2.4e+07	8.3e+07	8.3e+07	0.861	4248	40
85	lg2	2.4e+07	2.5e+07	8.4e+07	8.4e+07	0.815	3862	27
86	lg2	2.5e+07	2.6e+07	8.5e+07	8.5e+07	0.463	2034	20
87	lg2	2.6e+07	2.7e+07	8.6e+07	8.6e+07	0.734	5128	29
88	lg2	2.7e+07	2.8e+07	8.7e+07	8.7e+07	0.447	1980	19
89	lg2	2.8e+07	2.9e+07	8.8e+07	8.8e+07	0.774	6310	40
90	lg2	2.9e+07	3e+07	8.9e+07	8.9e+07	0.792	5522	41
91	lg2	3e+07	3.1e+07	9e+07	9e+07	0.456	2546	25
92	lg2	3.1e+07	3.2e+07	9.1e+07	9.1e+07	0.167	580	9
93	lg2	3.2e+07	3.3e+07	9.2e+07	9.2e+07	0.222	957	6
94	lg2	3.3e+07	3.4e+07	9.3e+07	9.3e+07	0.06	152	1
95	lg2	3.4e+07	3.5e+07	9.4e+07	9.4e+07	0.314	977	6
96	lg2	3.5e+07	3.6e+07	9.5e+07	9.5e+07	0.202	1108	11
97	lg2	3.6e+07	3.7e+07	9.6e+07	9.6e+07	0.016	94	3
98	lg2	3.7e+07	3.8e+07	9.7e+07	9.7e+07	0.083	174	1
99	lg2	3.8e+07	3.9e+07	9.8e+07	9.8e+07	0.24	889	4
100	lg2	3.9e+07	4e+07	9.9e+07	9.9e+07	0.295	1511	12
101	lg2	4e+07	4.1e+07	1e+08	1e+08	0.706	2955	27
102	lg2	4.1e+07	4.2e+07	1.01e+08	1.01e+08	0.318	1670	24
103	lg2	4.2e+07	4.3e+07	1.02e+08	1.02e+08	0.325	1561	11
104	lg2	4.3e+07	4.4e+07	1.03e+08	1.03e+08	0.132	753	9
105	lg2	4.4e+07	4.5e+07	1.04e+08	1.04e+08	0	279	2
106	lg2	4.5e+07	4.6e+07	1.05e+08	1.05e+08	0	0	0
107	lg2	4.6e+07	4.7e+07	1.06e+08	1.06e+08	0	0	0
108	lg2	4.7e+07	4.8e+07	1.07e+08	1.07e+08	0	0	0
109	lg3	0	1e+06	1.08e+08	1.08e+08	0.12	675	7
110	lg3	1e+06	2e+06	1.09e+08	1.09e+08	0.052	155	0
111	lg3	2e+06	3e+06	1.1e+08	1.1e+08	0.048	196	4
112	lg3	3e+06	4e+06	1.11e+08	1.11e+08	0.167	973	7
113	lg3	4e+06	5e+06	1.12e+08	1.12e+08	0.246	840	7
114	lg3	5e+06	6e+06	1.13e+08	1.13e+08	0.476	1356	12
115	lg3	6e+06	7e+06	1.14e+08	1.14e+08	0.406	965	11
116	lg3	7e+06	8e+06	1.15e+08	1.15e+08	0.614	2400	25
117	lg3	8e+06	9e+06	1.16e+08	1.16e+08	0.401	1470	10
118	lg3	9e+06	1e+07	1.17e+08	1.17e+08	0.037	100	2
119	lg3	1e+07	1.1e+07	1.18e+08	1.18e+08	0.491	2799	24
120	lg3	1.1e+07	1.2e+07	1.19e+08	1.19e+08	0.794	3752	24
121	lg3	1.2e+07	1.3e+07	1.2e+08	1.2e+08	0.735	2685	18
122	lg3	1.3e+07	1.4e+07	1.21e+08	1.21e+08	0.592	3503	26
123	lg3	1.4e+07	1.5e+07	1.22e+08	1.22e+08	0.646	3575	27
124	lg3	1.5e+07	1.6e+07	1.23e+08	1.23e+08	0.82	6330	37
125	lg3	1.6e+07	1.7e+07	1.24e+08	1.24e+08	0.194	1537	7
126	lg3	1.7e+07	1.8e+07	1.25e+08	1.25e+08	0.586	3225	25
127	lg3	1.8e+07	1.9e+07	1.26e+08	1.26e+08	0.813	4910	18
128	lg3	1.9e+07	2e+07	1.27e+08	1.27e+08	0.82	4715	43
129	lg3	2e+07	2.1e+07	1.28e+08	1.28e+08	0.777	5888	15
130	lg3	2.1e+07	2.2e+07	1.29e+08	1.29e+08	0.72	5312	30
131	lg3	2.2e+07	2.3e+07	1.3e+08	1.3e+08	0.621	3555	20
132	lg3	2.3e+07	2.4e+07	1.31e+08	1.31e+08	0.715	3697	37
133	lg3	2.4e+07	2.5e+07	1.32e+08	1.32e+08	0.656	3840	29
134	lg3	2.5e+07	2.6e+07	1.33e+08	1.33e+08	0.971	5478	37
135	lg3	2.6e+07	2.7e+07	1.34e+08	1.34e+08	0.797	3704	23
136	lg3	2.7e+07	2.8e+07	1.35e+08	1.35e+08	0.932	3347	32
137	lg3	2.8e+07	2.9e+07	1.36e+08	1.36e+08	0.969	5464	32
138	lg3	2.9e+07	3e+07	1.37e+08	1.37e+08	0.893	4896	39
139	lg3	3e+07	3.1e+07	1.38e+08	1.38e+08	0.945	4211	34
140	lg3	3.1e+07	3.2e+07	1.39e+08	1.39e+08	0.927	3361	31
141	lg3	3.2e+07	3.3e+07	1.4e+08	1.4e+08	0.849	4547	19
142	lg3	3.3e+07	3.4e+07	1.41e+08	1.41e+08	0.805	5049	42
143	lg3	3.4e+07	3.5e+07	1.42e+08	1.42e+08	0.981	5214	30
144	lg3	3.5e+07	3.6e+07	1.43e+08	1.43e+08	0.951	7225	31
145	lg3	3.6e+07	3.7e+07	1.44e+08	1.44e+08	0.846	6430	38
146	lg3	3.7e+07	3.8e+07	1.45e+08	1.45e+08	0.978	5232	52
147	lg3	3.8e+07	3.9e+07	1.46e+08	1.46e+08	0.926	4076	37
148	lg3	3.9e+07	4e+07	1.47e+08	1.47e+08	0.967	4120	21
149	lg3	4e+07	4.1e+07	1.48e+08	1.48e+08	0.963	5106	40
150	lg3	4.1e+07	4.2e+07	1.49e+08	1.49e+08	0.919	4875	35
151	lg3	4.2e+07	4.3e+07	1.5e+08	1.5e+08	0.882	3742	37
152	lg3	4.3e+07	4.4e+07	1.51e+08	1.51e+08	0.477	2371	19
153	lg3	4.4e+07	4.5e+07	1.52e+08	1.52e+08	0.804	2739	24
154	lg3	4.5e+07	4.6e+07	1.53e+08	1.53e+08	0.975	4491	46
155	lg3	4.6e+07	4.7e+07	1.54e+08	1.54e+08	0.869	3283	31
156	lg3	4.7e+07	4.8e+07	1.55e+08	1.55e+08	0.902	4556	40
157	lg3	4.8e+07	4.9e+07	1.56e+08	1.56e+08	0.776	2713	26
158	lg3	4.9e+07	5e+07	1.57e+08	1.57e+08	0.343	1316	13
159	lg3	5e+07	5.1e+07	1.58e+08	1.58e+08	0.791	5261	29
160	lg3	5.1e+07	5.2e+07	1.59e+08	1.59e+08	0.781	3133	33
161	lg3	5.2e+07	5.3e+07	1.6e+08	1.6e+08	0.148	508	3
162	lg3	5.3e+07	5.4e+07	1.61e+08	1.61e+08	0.559	2959	21
163	lg3	5.4e+07	5.5e+07	1.62e+08	1.62e+08	0.424	1969	21
164	lg3	5.5e+07	5.6e+07	1.63e+08	1.63e+08	0.284	1043	8
165	lg3	5.6e+07	5.7e+07	1.64e+08	1.64e+08	0.058	356	1
166	lg3	5.7e+07	5.8e+07	1.65e+08	1.65e+08	0.35	2005	15
167	lg3	5.8e+07	5.9e+07	1.66e+08	1.66e+08	0	0	2
168	lg3	5.9e+07	6e+07	1.67e+08	1.67e+08	0.558	2134	18
169	lg3	6e+07	6.1e+07	1.68e+08	1.68e+08	0.733	3997	39
170	lg3	6.1e+07	6.2e+07	1.69e+08	1.69e+08	0.439	1487	15
171	lg3	6.2e+07	6.3e+07	1.7e+08	1.7e+08	0.689	2420	29
172	lg3	6.3e+07	6.4e+07	1.71e+08	1.71e+08	0.76	3139	32
173	lg3	6.4e+07	6.5e+07	1.72e+08	1.72e+08	0.578	2299	21
174	lg3	6.5e+07	6.6e+07	1.73e+08	1.73e+08	0.551	2956	29
175	lg3	6.6e+07	6.7e+07	1.74e+08	1.74e+08	0.126	621	9
176	lg3	6.7e+07	6.8e+07	1.75e+08	1.75e+08	0.539	1850	16
177	lg3	6.8e+07	6.9e+07	1.76e+08	1.76e+08	0.376	1641	23
178	lg3	6.9e+07	7e+07	1.77e+08	1.77e+08	0.08	255	3
179	lg3	7e+07	7.1e+07	1.78e+08	1.78e+08	0.041	122	2
180	lg3	7.1e+07	7.2e+07	1.79e+08	1.79e+08	0.064	177	2
181	lg3	7.2e+07	7.3e+07	1.8e+08	1.8e+08	0.642	2440	34
182	lg3	7.3e+07	7.4e+07	1.81e+08	1.81e+08	0.316	1207	15
183	lg3	7.4e+07	7.5e+07	1.82e+08	1.82e+08	0.562	1961	14
184	lg3	7.5e+07	7.6e+07	1.83e+08	1.83e+08	0.63	3824	20
185	lg3	7.6e+07	7.7e+07	1.84e+08	1.84e+08	0.654	3121	34
186	lg3	7.7e+07	7.8e+07	1.85e+08	1.85e+08	0.193	622	2
187	lg3	7.8e+07	7.9e+07	1.86e+08	1.86e+08	0.535	2661	15
188	lg3	7.9e+07	8e+07	1.87e+08	1.87e+08	0.686	3076	25
189	lg3	8e+07	8.1e+07	1.88e+08	1.88e+08	0.649	2303	35
190	lg3	8.1e+07	8.2e+07	1.89e+08	1.89e+08	0.242	1191	13
191	lg3	8.2e+07	8.3e+07	1.9e+08	1.9e+08	0.637	2538	18
192	lg3	8.3e+07	8.4e+07	1.91e+08	1.91e+08	0.668	1277	18
193	lg3	8.4e+07	8.5e+07	1.92e+08	1.92e+08	0.434	1703	19
194	lg3	8.5e+07	8.6e+07	1.93e+08	1.93e+08	0.528	1225	13
195	lg3	8.6e+07	8.7e+07	1.94e+08	1.94e+08	0.696	2224	17
196	lg3	8.7e+07	8.8e+07	1.95e+08	1.95e+08	0.705	2547	22
197	lg3	8.8e+07	8.9e+07	1.96e+08	1.96e+08	0.819	2198	32
198	lg3	8.9e+07	9e+07	1.97e+08	1.97e+08	0.787	4563	33
199	lg3	9e+07	9.1e+07	1.98e+08	1.98e+08	0.778	3041	23
200	lg3	9.1e+07	9.2e+07	1.99e+08	1.99e+08	0.673	2639	31
201	lg3	9.2e+07	9.3e+07	2e+08	2e+08	0.522	3004	16
202	lg3	9.3e+07	9.4e+07	2.01e+08	2.01e+08	0.612	2224	25
203	lg3	9.4e+07	9.5e+07	2.02e+08	2.02e+08	0.793	3467	27
204	lg3	9.5e+07	9.6e+07	2.03e+08	2.03e+08	0.861	4205	31
205	lg3	9.6e+07	9.7e+07	2.04e+08	2.04e+08	0.649	3155	37
206	lg3	9.7e+07	9.8e+07	2.05e+08	2.05e+08	0.914	4272	35
207	lg3	9.8e+07	9.9e+07	2.06e+08	2.06e+08	0.602	3552	21
208	lg3	9.9e+07	1e+08	2.07e+08	2.07e+08	0.779	3386	30
209	lg3	1e+08	1.01e+08	2.08e+08	2.08e+08	0.56	2632	18
210	lg3	1.01e+08	1.02e+08	2.09e+08	2.09e+08	0.732	3873	28
211	lg3	1.02e+08	1.03e+08	2.1e+08	2.1e+08	0.69	1988	24
212	lg3	1.03e+08	1.04e+08	2.11e+08	2.11e+08	0.585	1694	16
213	lg3	1.04e+08	1.05e+08	2.12e+08	2.12e+08	0.916	3602	27
214	lg3	1.05e+08	1.06e+08	2.13e+08	2.13e+08	0.544	3072	18
215	lg3	1.06e+08	1.07e+08	2.14e+08	2.14e+08	0.473	1859	18
216	lg3	1.07e+08	1.08e+08	2.15e+08	2.15e+08	0.141	699	5
217	lg3	1.08e+08	1.09e+08	2.16e+08	2.16e+08	0.032	104	3
218	lg3	1.09e+08	1.1e+08	2.17e+08	2.17e+08	0.521	1800	22
219	lg3	1.1e+08	1.11e+08	2.18e+08	2.18e+08	0.814	3555	30
220	lg3	1.11e+08	1.12e+08	2.19e+08	2.19e+08	0.768	3554	27
221	lg3	1.12e+08	1.13e+08	2.2e+08	2.2e+08	0.881	3387	30
222	lg3	1.13e+08	1.14e+08	2.21e+08	2.21e+08	0.826	3524	49
223	lg3	1.14e+08	1.15e+08	2.22e+08	2.22e+08	0.848	3929	25
224	lg3	1.15e+08	1.16e+08	2.23e+08	2.23e+08	0.558	2441	31
225	lg3	1.16e+08	1.17e+08	2.24e+08	2.24e+08	0.688	3711	35
226	lg3	1.17e+08	1.18e+08	2.25e+08	2.25e+08	0.695	2396	16
227	lg3	1.18e+08	1.19e+08	2.26e+08	2.26e+08	0.834	4537	31
228	lg3	1.19e+08	1.2e+08	2.27e+08	2.27e+08	0.715	3345	39
229	lg3	1.2e+08	1.21e+08	2.28e+08	2.28e+08	0.458	1874	22
230	lg3	1.21e+08	1.22e+08	2.29e+08	2.29e+08	0.441	2482	28
231	lg3	1.22e+08	1.23e+08	2.3e+08	2.3e+08	0.58	2793	26
232	lg3	1.23e+08	1.24e+08	2.31e+08	2.31e+08	0.093	627	1
233	lg3	1.24e+08	1.25e+08	2.32e+08	2.32e+08	0.368	2638	11
234	lg3	1.25e+08	1.26e+08	2.33e+08	2.33e+08	0.345	1810	7
235	lg3	1.26e+08	1.27e+08	2.34e+08	2.34e+08	0.364	1864	14
236	lg3	1.27e+08	1.28e+08	2.35e+08	2.35e+08	0.824	3271	42
237	lg3	1.28e+08	1.29e+08	2.36e+08	2.36e+08	0	4094	34
238	lg3	1.29e+08	1.3e+08	2.37e+08	2.37e+08	0	0	0
239	lg3	1.3e+08	1.31e+08	2.38e+08	2.38e+08	0	0	0
240	lg3	1.31e+08	1.32e+08	2.39e+08	2.39e+08	0	0	0
241	lg4	0	1e+06	2.4e+08	2.4e+08	0.181	665	4
242	lg4	1e+06	2e+06	2.41e+08	2.41e+08	0.551	2107	20
243	lg4	2e+06	3e+06	2.42e+08	2.42e+08	0.341	1754	19
244	lg4	3e+06	4e+06	2.43e+08	2.43e+08	0.649	5016	31
245	lg4	4e+06	5e+06	2.44e+08	2.44e+08	0.343	3035	20
246	lg4	5e+06	6e+06	2.45e+08	2.45e+08	0.091	628	6
247	lg4	6e+06	7e+06	2.46e+08	2.46e+08	0.132	379	1
248	lg4	7e+06	8e+06	2.47e+08	2.47e+08	0.412	2769	16
249	lg4	8e+06	9e+06	2.48e+08	2.48e+08	0.313	2336	13
250	lg4	9e+06	1e+07	2.49e+08	2.49e+08	0.105	198	6
251	lg4	1e+07	1.1e+07	2.5e+08	2.5e+08	0.057	88	1
252	lg4	1.1e+07	1.2e+07	2.51e+08	2.51e+08	0.308	1958	17
253	lg4	1.2e+07	1.3e+07	2.52e+08	2.52e+08	0.402	1198	7
254	lg4	1.3e+07	1.4e+07	2.53e+08	2.53e+08	0.543	2592	28
255	lg4	1.4e+07	1.5e+07	2.54e+08	2.54e+08	0.792	3901	23
256	lg4	1.5e+07	1.6e+07	2.55e+08	2.55e+08	0.601	2705	24
257	lg4	1.6e+07	1.7e+07	2.56e+08	2.56e+08	0.448	3441	27
258	lg4	1.7e+07	1.8e+07	2.57e+08	2.57e+08	0.339	2536	14
259	lg4	1.8e+07	1.9e+07	2.58e+08	2.58e+08	0.301	1946	16
260	lg4	1.9e+07	2e+07	2.59e+08	2.59e+08	0.477	2664	17
261	lg4	2e+07	2.1e+07	2.6e+08	2.6e+08	0.324	974	17
