lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
1	lg1	0	1e+06	0	0	0.137	4	1
2	lg1	1e+06	2e+06	1e+06	1e+06	0.275	1	1
3	lg1	2e+06	3e+06	2e+06	2e+06	0.248	6	0
4	lg1	3e+06	4e+06	3e+06	3e+06	0.283	1	0
5	lg1	4e+06	5e+06	4e+06	4e+06	0.281	2	0
6	lg1	5e+06	6e+06	5e+06	5e+06	0.738	6	0
7	lg1	6e+06	7e+06	6e+06	6e+06	0.281	3	0
8	lg1	7e+06	8e+06	7e+06	7e+06	0.408	13	0
9	lg1	8e+06	9e+06	8e+06	8e+06	0.538	7	1
10	lg1	9e+06	1e+07	9e+06	9e+06	0	0	0
11	lg1	1e+07	1.1e+07	1e+07	1e+07	0.036	0	0
12	lg1	1.1e+07	1.2e+07	1.1e+07	1.1e+07	0.352	5	1
13	lg1	1.2e+07	1.3e+07	1.2e+07	1.2e+07	0.48	4	0
14	lg1	1.3e+07	1.4e+07	1.3e+07	1.3e+07	0.556	8	1
15	lg1	1.4e+07	1.5e+07	1.4e+07	1.4e+07	0.033	1	0
16	lg1	1.5e+07	1.6e+07	1.5e+07	1.5e+07	0.19	0	1
17	lg1	1.6e+07	1.7e+07	1.6e+07	1.6e+07	0.32	4	0
18	lg1	1.7e+07	1.8e+07	1.7e+07	1.7e+07	0.242	5	0
19	lg1	1.8e+07	1.9e+07	1.8e+07	1.8e+07	0.333	6	0
20	lg1	1.9e+07	2e+07	1.9e+07	1.9e+07	0.471	3	0
21	lg1	2e+07	2.1e+07	2e+07	2e+07	0.502	9	0
22	lg1	2.1e+07	2.2e+07	2.1e+07	2.1e+07	0.334	3	0
23	lg1	2.2e+07	2.3e+07	2.2e+07	2.2e+07	0.4	5	1
24	lg1	2.3e+07	2.4e+07	2.3e+07	2.3e+07	0.419	8	0
25	lg1	2.4e+07	2.5e+07	2.4e+07	2.4e+07	0.283	3	0
26	lg1	2.5e+07	2.6e+07	2.5e+07	2.5e+07	0.243	2	0
27	lg1	2.6e+07	2.7e+07	2.6e+07	2.6e+07	0.031	0	0
28	lg1	2.7e+07	2.8e+07	2.7e+07	2.7e+07	0.314	1	1
29	lg1	2.8e+07	2.9e+07	2.8e+07	2.8e+07	0.625	1	0
30	lg1	2.9e+07	3e+07	2.9e+07	2.9e+07	0.234	5	0
31	lg1	3e+07	3.1e+07	3e+07	3e+07	0.423	4	0
32	lg1	3.1e+07	3.2e+07	3.1e+07	3.1e+07	0.235	3	0
33	lg1	3.2e+07	3.3e+07	3.2e+07	3.2e+07	0.546	2	2
34	lg1	3.3e+07	3.4e+07	3.3e+07	3.3e+07	0.185	3	0
35	lg1	3.4e+07	3.5e+07	3.4e+07	3.4e+07	0.434	8	1
36	lg1	3.5e+07	3.6e+07	3.5e+07	3.5e+07	0.673	5	3
37	lg1	3.6e+07	3.7e+07	3.6e+07	3.6e+07	0.589	13	6
38	lg1	3.7e+07	3.8e+07	3.7e+07	3.7e+07	0.236	1	0
39	lg1	3.8e+07	3.9e+07	3.8e+07	3.8e+07	0.538	4	1
40	lg1	3.9e+07	4e+07	3.9e+07	3.9e+07	0.654	8	2
41	lg1	4e+07	4.1e+07	4e+07	4e+07	0.263	5	0
42	lg1	4.1e+07	4.2e+07	4.1e+07	4.1e+07	0.428	3	0
43	lg1	4.2e+07	4.3e+07	4.2e+07	4.2e+07	0.399	5	0
44	lg1	4.3e+07	4.4e+07	4.3e+07	4.3e+07	0.229	1	1
45	lg1	4.4e+07	4.5e+07	4.4e+07	4.4e+07	0.161	1	1
46	lg1	4.5e+07	4.6e+07	4.5e+07	4.5e+07	0.101	1	0
47	lg1	4.6e+07	4.7e+07	4.6e+07	4.6e+07	0.08	1	0
48	lg1	4.7e+07	4.8e+07	4.7e+07	4.7e+07	0.658	2	2
49	lg1	4.8e+07	4.9e+07	4.8e+07	4.8e+07	0.612	7	6
50	lg1	4.9e+07	5e+07	4.9e+07	4.9e+07	0.485	6	0
51	lg1	5e+07	5.1e+07	5e+07	5e+07	0.423	1	1
52	lg1	5.1e+07	5.2e+07	5.1e+07	5.1e+07	0.489	3	2
53	lg1	5.2e+07	5.3e+07	5.2e+07	5.2e+07	0.48	20	3
54	lg1	5.3e+07	5.4e+07	5.3e+07	5.3e+07	0.58	5	2
55	lg1	5.4e+07	5.5e+07	5.4e+07	5.4e+07	0.123	1	2
56	lg1	5.5e+07	5.6e+07	5.5e+07	5.5e+07	0.341	4	1
57	lg1	5.6e+07	5.7e+07	5.6e+07	5.6e+07	0	0	0
58	lg1	5.7e+07	5.8e+07	5.7e+07	5.7e+07	0	0	0
59	lg1	5.8e+07	5.9e+07	5.8e+07	5.8e+07	0	0	0
60	lg1	5.9e+07	6e+07	5.9e+07	5.9e+07	0	0	0
61	lg2	0	1e+06	6e+07	6e+07	0.116	2	0
62	lg2	1e+06	2e+06	6.1e+07	6.1e+07	0	0	0
63	lg2	2e+06	3e+06	6.2e+07	6.2e+07	0.1	3	0
64	lg2	3e+06	4e+06	6.3e+07	6.3e+07	0.124	0	0
65	lg2	4e+06	5e+06	6.4e+07	6.4e+07	0.07	0	0
66	lg2	5e+06	6e+06	6.5e+07	6.5e+07	0.015	0	0
67	lg2	6e+06	7e+06	6.6e+07	6.6e+07	0.068	1	0
68	lg2	7e+06	8e+06	6.7e+07	6.7e+07	0.062	1	0
69	lg2	8e+06	9e+06	6.8e+07	6.8e+07	0.078	0	0
70	lg2	9e+06	1e+07	6.9e+07	6.9e+07	0.313	1	0
71	lg2	1e+07	1.1e+07	7e+07	7e+07	0	0	0
72	lg2	1.1e+07	1.2e+07	7.1e+07	7.1e+07	0.128	4	0
73	lg2	1.2e+07	1.3e+07	7.2e+07	7.2e+07	0.145	1	1
74	lg2	1.3e+07	1.4e+07	7.3e+07	7.3e+07	0.077	0	0
75	lg2	1.4e+07	1.5e+07	7.4e+07	7.4e+07	0.545	5	1
76	lg2	1.5e+07	1.6e+07	7.5e+07	7.5e+07	0.791	9	1
77	lg2	1.6e+07	1.7e+07	7.6e+07	7.6e+07	0.752	13	3
78	lg2	1.7e+07	1.8e+07	7.7e+07	7.7e+07	0.776	4	6
79	lg2	1.8e+07	1.9e+07	7.8e+07	7.8e+07	0.668	4	1
80	lg2	1.9e+07	2e+07	7.9e+07	7.9e+07	0.991	11	1
81	lg2	2e+07	2.1e+07	8e+07	8e+07	0.97	10	0
82	lg2	2.1e+07	2.2e+07	8.1e+07	8.1e+07	0.686	3	1
83	lg2	2.2e+07	2.3e+07	8.2e+07	8.2e+07	0.965	11	1
84	lg2	2.3e+07	2.4e+07	8.3e+07	8.3e+07	0.902	9	2
85	lg2	2.4e+07	2.5e+07	8.4e+07	8.4e+07	0.719	9	4
86	lg2	2.5e+07	2.6e+07	8.5e+07	8.5e+07	0.715	7	0
87	lg2	2.6e+07	2.7e+07	8.6e+07	8.6e+07	0.669	3	2
88	lg2	2.7e+07	2.8e+07	8.7e+07	8.7e+07	0.702	6	0
89	lg2	2.8e+07	2.9e+07	8.8e+07	8.8e+07	0.605	9	3
90	lg2	2.9e+07	3e+07	8.9e+07	8.9e+07	0.428	4	0
91	lg2	3e+07	3.1e+07	9e+07	9e+07	0.727	4	1
92	lg2	3.1e+07	3.2e+07	9.1e+07	9.1e+07	0.528	3	0
93	lg2	3.2e+07	3.3e+07	9.2e+07	9.2e+07	0.207	2	1
94	lg2	3.3e+07	3.4e+07	9.3e+07	9.3e+07	0.087	0	0
95	lg2	3.4e+07	3.5e+07	9.4e+07	9.4e+07	0.298	4	0
96	lg2	3.5e+07	3.6e+07	9.5e+07	9.5e+07	0.518	7	1
97	lg2	3.6e+07	3.7e+07	9.6e+07	9.6e+07	0.512	10	0
98	lg2	3.7e+07	3.8e+07	9.7e+07	9.7e+07	0.062	0	0
99	lg2	3.8e+07	3.9e+07	9.8e+07	9.8e+07	0.563	5	1
100	lg2	3.9e+07	4e+07	9.9e+07	9.9e+07	0.767	10	1
101	lg2	4e+07	4.1e+07	1e+08	1e+08	0.555	2	0
102	lg2	4.1e+07	4.2e+07	1.01e+08	1.01e+08	0.574	11	1
103	lg2	4.2e+07	4.3e+07	1.02e+08	1.02e+08	0.607	6	5
104	lg2	4.3e+07	4.4e+07	1.03e+08	1.03e+08	0.257	2	1
105	lg2	4.4e+07	4.5e+07	1.04e+08	1.04e+08	0	13	1
106	lg2	4.5e+07	4.6e+07	1.05e+08	1.05e+08	0	0	0
107	lg2	4.6e+07	4.7e+07	1.06e+08	1.06e+08	0	0	0
108	lg2	4.7e+07	4.8e+07	1.07e+08	1.07e+08	0	0	0
109	lg3	0	1e+06	1.08e+08	1.08e+08	0.549	4	1
110	lg3	1e+06	2e+06	1.09e+08	1.09e+08	0.196	1	0
111	lg3	2e+06	3e+06	1.1e+08	1.1e+08	0.175	0	0
112	lg3	3e+06	4e+06	1.11e+08	1.11e+08	0.324	1	1
113	lg3	4e+06	5e+06	1.12e+08	1.12e+08	0.113	2	0
114	lg3	5e+06	6e+06	1.13e+08	1.13e+08	0.42	6	0
115	lg3	6e+06	7e+06	1.14e+08	1.14e+08	0.223	6	0
116	lg3	7e+06	8e+06	1.15e+08	1.15e+08	0.43	12	2
117	lg3	8e+06	9e+06	1.16e+08	1.16e+08	0.233	2	3
118	lg3	9e+06	1e+07	1.17e+08	1.17e+08	0.058	0	0
119	lg3	1e+07	1.1e+07	1.18e+08	1.18e+08	0.718	3	2
120	lg3	1.1e+07	1.2e+07	1.19e+08	1.19e+08	0.774	7	3
121	lg3	1.2e+07	1.3e+07	1.2e+08	1.2e+08	0.561	5	1
122	lg3	1.3e+07	1.4e+07	1.21e+08	1.21e+08	0.722	2	1
123	lg3	1.4e+07	1.5e+07	1.22e+08	1.22e+08	0.932	4	1
124	lg3	1.5e+07	1.6e+07	1.23e+08	1.23e+08	0.74	13	1
125	lg3	1.6e+07	1.7e+07	1.24e+08	1.24e+08	0.315	3	1
126	lg3	1.7e+07	1.8e+07	1.25e+08	1.25e+08	0.724	3	2
127	lg3	1.8e+07	1.9e+07	1.26e+08	1.26e+08	0.596	4	1
128	lg3	1.9e+07	2e+07	1.27e+08	1.27e+08	0.729	4	1
129	lg3	2e+07	2.1e+07	1.28e+08	1.28e+08	0.646	6	1
130	lg3	2.1e+07	2.2e+07	1.29e+08	1.29e+08	0.592	12	0
131	lg3	2.2e+07	2.3e+07	1.3e+08	1.3e+08	0.834	5	0
132	lg3	2.3e+07	2.4e+07	1.31e+08	1.31e+08	0.892	13	0
133	lg3	2.4e+07	2.5e+07	1.32e+08	1.32e+08	0.757	8	1
134	lg3	2.5e+07	2.6e+07	1.33e+08	1.33e+08	0.823	7	0
135	lg3	2.6e+07	2.7e+07	1.34e+08	1.34e+08	0.904	6	1
136	lg3	2.7e+07	2.8e+07	1.35e+08	1.35e+08	0.802	11	1
137	lg3	2.8e+07	2.9e+07	1.36e+08	1.36e+08	0.851	10	0
138	lg3	2.9e+07	3e+07	1.37e+08	1.37e+08	0.955	9	1
139	lg3	3e+07	3.1e+07	1.38e+08	1.38e+08	0.994	10	3
140	lg3	3.1e+07	3.2e+07	1.39e+08	1.39e+08	0.807	8	4
141	lg3	3.2e+07	3.3e+07	1.4e+08	1.4e+08	0.95	6	2
142	lg3	3.3e+07	3.4e+07	1.41e+08	1.41e+08	0.995	10	0
143	lg3	3.4e+07	3.5e+07	1.42e+08	1.42e+08	0.833	4	3
144	lg3	3.5e+07	3.6e+07	1.43e+08	1.43e+08	0.941	11	1
145	lg3	3.6e+07	3.7e+07	1.44e+08	1.44e+08	0.794	5	1
146	lg3	3.7e+07	3.8e+07	1.45e+08	1.45e+08	0.883	4	1
147	lg3	3.8e+07	3.9e+07	1.46e+08	1.46e+08	0.991	11	2
148	lg3	3.9e+07	4e+07	1.47e+08	1.47e+08	0.843	11	0
149	lg3	4e+07	4.1e+07	1.48e+08	1.48e+08	0.93	9	0
150	lg3	4.1e+07	4.2e+07	1.49e+08	1.49e+08	0.763	3	0
151	lg3	4.2e+07	4.3e+07	1.5e+08	1.5e+08	0.779	5	0
152	lg3	4.3e+07	4.4e+07	1.51e+08	1.51e+08	0.705	8	7
153	lg3	4.4e+07	4.5e+07	1.52e+08	1.52e+08	0.682	8	0
154	lg3	4.5e+07	4.6e+07	1.53e+08	1.53e+08	0.762	6	3
155	lg3	4.6e+07	4.7e+07	1.54e+08	1.54e+08	0.584	8	0
156	lg3	4.7e+07	4.8e+07	1.55e+08	1.55e+08	0.899	9	1
157	lg3	4.8e+07	4.9e+07	1.56e+08	1.56e+08	0.647	4	0
158	lg3	4.9e+07	5e+07	1.57e+08	1.57e+08	0.635	7	1
159	lg3	5e+07	5.1e+07	1.58e+08	1.58e+08	0.694	8	4
160	lg3	5.1e+07	5.2e+07	1.59e+08	1.59e+08	0.862	11	1
161	lg3	5.2e+07	5.3e+07	1.6e+08	1.6e+08	0.397	4	0
162	lg3	5.3e+07	5.4e+07	1.61e+08	1.61e+08	0.665	11	2
163	lg3	5.4e+07	5.5e+07	1.62e+08	1.62e+08	0.171	0	2
164	lg3	5.5e+07	5.6e+07	1.63e+08	1.63e+08	0.35	1	1
165	lg3	5.6e+07	5.7e+07	1.64e+08	1.64e+08	0.393	7	0
166	lg3	5.7e+07	5.8e+07	1.65e+08	1.65e+08	0.563	3	1
167	lg3	5.8e+07	5.9e+07	1.66e+08	1.66e+08	0.086	2	0
168	lg3	5.9e+07	6e+07	1.67e+08	1.67e+08	0.432	4	2
169	lg3	6e+07	6.1e+07	1.68e+08	1.68e+08	0.729	4	1
170	lg3	6.1e+07	6.2e+07	1.69e+08	1.69e+08	0.491	3	1
171	lg3	6.2e+07	6.3e+07	1.7e+08	1.7e+08	0.645	9	2
172	lg3	6.3e+07	6.4e+07	1.71e+08	1.71e+08	0.5	7	1
173	lg3	6.4e+07	6.5e+07	1.72e+08	1.72e+08	0.543	8	0
174	lg3	6.5e+07	6.6e+07	1.73e+08	1.73e+08	0.738	10	0
175	lg3	6.6e+07	6.7e+07	1.74e+08	1.74e+08	0.492	9	0
176	lg3	6.7e+07	6.8e+07	1.75e+08	1.75e+08	0.397	5	0
177	lg3	6.8e+07	6.9e+07	1.76e+08	1.76e+08	0.462	4	1
178	lg3	6.9e+07	7e+07	1.77e+08	1.77e+08	0.3	9	1
179	lg3	7e+07	7.1e+07	1.78e+08	1.78e+08	0.088	2	2
180	lg3	7.1e+07	7.2e+07	1.79e+08	1.79e+08	0.179	0	0
181	lg3	7.2e+07	7.3e+07	1.8e+08	1.8e+08	0.37	7	1
182	lg3	7.3e+07	7.4e+07	1.81e+08	1.81e+08	0.437	5	1
183	lg3	7.4e+07	7.5e+07	1.82e+08	1.82e+08	0.545	2	3
184	lg3	7.5e+07	7.6e+07	1.83e+08	1.83e+08	0.474	6	2
185	lg3	7.6e+07	7.7e+07	1.84e+08	1.84e+08	0.539	6	5
186	lg3	7.7e+07	7.8e+07	1.85e+08	1.85e+08	0.708	8	1
187	lg3	7.8e+07	7.9e+07	1.86e+08	1.86e+08	0.092	1	0
188	lg3	7.9e+07	8e+07	1.87e+08	1.87e+08	0.34	4	2
189	lg3	8e+07	8.1e+07	1.88e+08	1.88e+08	0.466	8	3
190	lg3	8.1e+07	8.2e+07	1.89e+08	1.89e+08	0.343	4	0
191	lg3	8.2e+07	8.3e+07	1.9e+08	1.9e+08	0.255	6	1
192	lg3	8.3e+07	8.4e+07	1.91e+08	1.91e+08	0.435	2	1
193	lg3	8.4e+07	8.5e+07	1.92e+08	1.92e+08	0.815	9	1
194	lg3	8.5e+07	8.6e+07	1.93e+08	1.93e+08	0.648	8	2
195	lg3	8.6e+07	8.7e+07	1.94e+08	1.94e+08	0.645	5	2
196	lg3	8.7e+07	8.8e+07	1.95e+08	1.95e+08	0.74	8	0
197	lg3	8.8e+07	8.9e+07	1.96e+08	1.96e+08	0.612	4	0
198	lg3	8.9e+07	9e+07	1.97e+08	1.97e+08	0.721	2	2
199	lg3	9e+07	9.1e+07	1.98e+08	1.98e+08	0.699	6	1
200	lg3	9.1e+07	9.2e+07	1.99e+08	1.99e+08	0.87	6	2
201	lg3	9.2e+07	9.3e+07	2e+08	2e+08	0.738	5	0
202	lg3	9.3e+07	9.4e+07	2.01e+08	2.01e+08	0.631	15	0
203	lg3	9.4e+07	9.5e+07	2.02e+08	2.02e+08	0.693	7	3
204	lg3	9.5e+07	9.6e+07	2.03e+08	2.03e+08	0.873	10	3
205	lg3	9.6e+07	9.7e+07	2.04e+08	2.04e+08	0.767	7	3
