lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
1	lg1	0	1e+06	0	0	0.044	333	1
2	lg1	1e+06	2e+06	1e+06	1e+06	0.123	229	1
3	lg1	2e+06	3e+06	2e+06	2e+06	0.068	180	0
4	lg1	3e+06	4e+06	3e+06	3e+06	0.086	359	2
5	lg1	4e+06	5e+06	4e+06	4e+06	0.254	765	7
6	lg1	5e+06	6e+06	5e+06	5e+06	0.392	329	3
7	lg1	6e+06	7e+06	6e+06	6e+06	0.306	802	5
8	lg1	7e+06	8e+06	7e+06	7e+06	0.244	2850	13
9	lg1	8e+06	9e+06	8e+06	8e+06	0.263	1108	4
10	lg1	9e+06	1e+07	9e+06	9e+06	0.229	5628	15
11	lg1	1e+07	1.1e+07	1e+07	1e+07	0.257	1824	7
12	lg1	1.1e+07	1.2e+07	1.1e+07	1.1e+07	0.112	1470	5
13	lg1	1.2e+07	1.3e+07	1.2e+07	1.2e+07	0.436	1727	7
14	lg1	1.3e+07	1.4e+07	1.3e+07	1.3e+07	0.38	2283	6
15	lg1	1.4e+07	1.5e+07	1.4e+07	1.4e+07	0.09	759	2
16	lg1	1.5e+07	1.6e+07	1.5e+07	1.5e+07	0.208	629	5
17	lg1	1.6e+07	1.7e+07	1.6e+07	1.6e+07	0.338	335	0
18	lg1	1.7e+07	1.8e+07	1.7e+07	1.7e+07	0.058	136	0
19	lg1	1.8e+07	1.9e+07	1.8e+07	1.8e+07	0.123	1162	4
20	lg1	1.9e+07	2e+07	1.9e+07	1.9e+07	0.393	3333	31
21	lg1	2e+07	2.1e+07	2e+07	2e+07	0.363	3119	20
22	lg1	2.1e+07	2.2e+07	2.1e+07	2.1e+07	0.196	1004	4
23	lg1	2.2e+07	2.3e+07	2.2e+07	2.2e+07	0.157	736	0
24	lg1	2.3e+07	2.4e+07	2.3e+07	2.3e+07	0.196	1257	6
25	lg1	2.4e+07	2.5e+07	2.4e+07	2.4e+07	0.106	265	4
26	lg1	2.5e+07	2.6e+07	2.5e+07	2.5e+07	0.05	61	0
27	lg1	2.6e+07	2.7e+07	2.6e+07	2.6e+07	0.189	1708	13
28	lg1	2.7e+07	2.8e+07	2.7e+07	2.7e+07	0.358	665	7
29	lg1	2.8e+07	2.9e+07	2.8e+07	2.8e+07	0.518	4488	17
30	lg1	2.9e+07	3e+07	2.9e+07	2.9e+07	0.325	2699	11
31	lg1	3e+07	3.1e+07	3e+07	3e+07	0.188	238	1
32	lg1	3.1e+07	3.2e+07	3.1e+07	3.1e+07	0.055	119	0
33	lg1	3.2e+07	3.3e+07	3.2e+07	3.2e+07	0.128	501	1
34	lg1	3.3e+07	3.4e+07	3.3e+07	3.3e+07	0.403	1250	8
35	lg1	3.4e+07	3.5e+07	3.4e+07	3.4e+07	0.474	2047	18
36	lg1	3.5e+07	3.6e+07	3.5e+07	3.5e+07	0.247	544	1
37	lg1	3.6e+07	3.7e+07	3.6e+07	3.6e+07	0.417	1458	12
38	lg1	3.7e+07	3.8e+07	3.7e+07	3.7e+07	0.419	1639	9
39	lg1	3.8e+07	3.9e+07	3.8e+07	3.8e+07	0.424	2023	6
40	lg1	3.9e+07	4e+07	3.9e+07	3.9e+07	0.204	1063	7
41	lg1	4e+07	4.1e+07	4e+07	4e+07	0.256	1341	5
42	lg1	4.1e+07	4.2e+07	4.1e+07	4.1e+07	0.218	911	3
43	lg1	4.2e+07	4.3e+07	4.2e+07	4.2e+07	0.015	16	0
44	lg1	4.3e+07	4.4e+07	4.3e+07	4.3e+07	0.424	1539	2
45	lg1	4.4e+07	4.5e+07	4.4e+07	4.4e+07	0.028	45	1
46	lg1	4.5e+07	4.6e+07	4.5e+07	4.5e+07	0.018	14	0
47	lg1	4.6e+07	4.7e+07	4.6e+07	4.6e+07	0.013	83	0
48	lg1	4.7e+07	4.8e+07	4.7e+07	4.7e+07	0.095	183	1
49	lg1	4.8e+07	4.9e+07	4.8e+07	4.8e+07	0.062	191	1
50	lg1	4.9e+07	5e+07	4.9e+07	4.9e+07	0.126	198	1
51	lg1	5e+07	5.1e+07	5e+07	5e+07	0.015	17	0
52	lg1	5.1e+07	5.2e+07	5.1e+07	5.1e+07	0.062	124	2
53	lg1	5.2e+07	5.3e+07	5.2e+07	5.2e+07	0	0	0
54	lg1	5.3e+07	5.4e+07	5.3e+07	5.3e+07	0	0	0
55	lg1	5.4e+07	5.5e+07	5.4e+07	5.4e+07	0.027	98	0
56	lg1	5.5e+07	5.6e+07	5.5e+07	5.5e+07	0.073	215	1
57	lg1	5.6e+07	5.7e+07	5.6e+07	5.6e+07	0	8	0
58	lg1	5.7e+07	5.8e+07	5.7e+07	5.7e+07	0	0	0
59	lg1	5.8e+07	5.9e+07	5.8e+07	5.8e+07	0	0	0
60	lg1	5.9e+07	6e+07	5.9e+07	5.9e+07	0	0	0
61	lg2	0	1e+06	6e+07	6e+07	0.059	46	0
62	lg2	1e+06	2e+06	6.1e+07	6.1e+07	0	0	0
63	lg2	2e+06	3e+06	6.2e+07	6.2e+07	0.228	116	0
64	lg2	3e+06	4e+06	6.3e+07	6.3e+07	0.051	51	1
65	lg2	4e+06	5e+06	6.4e+07	6.4e+07	0.033	38	1
66	lg2	5e+06	6e+06	6.5e+07	6.5e+07	0.016	4	0
67	lg2	6e+06	7e+06	6.6e+07	6.6e+07	0.23	2189	10
68	lg2	7e+06	8e+06	6.7e+07	6.7e+07	0.069	404	4
69	lg2	8e+06	9e+06	6.8e+07	6.8e+07	0.05	97	1
70	lg2	9e+06	1e+07	6.9e+07	6.9e+07	0.125	2147	3
71	lg2	1e+07	1.1e+07	7e+07	7e+07	0.105	195	3
72	lg2	1.1e+07	1.2e+07	7.1e+07	7.1e+07	0.089	117	2
73	lg2	1.2e+07	1.3e+07	7.2e+07	7.2e+07	0.269	808	5
74	lg2	1.3e+07	1.4e+07	7.3e+07	7.3e+07	0.26	1318	9
75	lg2	1.4e+07	1.5e+07	7.4e+07	7.4e+07	0.298	2098	10
76	lg2	1.5e+07	1.6e+07	7.5e+07	7.5e+07	0.539	2792	11
77	lg2	1.6e+07	1.7e+07	7.6e+07	7.6e+07	0.493	2295	10
78	lg2	1.7e+07	1.8e+07	7.7e+07	7.7e+07	0.866	3395	10
79	lg2	1.8e+07	1.9e+07	7.8e+07	7.8e+07	0.431	1088	6
80	lg2	1.9e+07	2e+07	7.9e+07	7.9e+07	0.7	1100	4
81	lg2	2e+07	2.1e+07	8e+07	8e+07	0.304	679	2
82	lg2	2.1e+07	2.2e+07	8.1e+07	8.1e+07	0.453	3291	11
83	lg2	2.2e+07	2.3e+07	8.2e+07	8.2e+07	0.527	4171	10
84	lg2	2.3e+07	2.4e+07	8.3e+07	8.3e+07	0.65	3737	14
85	lg2	2.4e+07	2.5e+07	8.4e+07	8.4e+07	0.44	3383	12
86	lg2	2.5e+07	2.6e+07	8.5e+07	8.5e+07	0.236	365	6
87	lg2	2.6e+07	2.7e+07	8.6e+07	8.6e+07	0.58	3895	11
88	lg2	2.7e+07	2.8e+07	8.7e+07	8.7e+07	0.445	3536	7
89	lg2	2.8e+07	2.9e+07	8.8e+07	8.8e+07	0.586	4245	13
90	lg2	2.9e+07	3e+07	8.9e+07	8.9e+07	0.559	5399	11
91	lg2	3e+07	3.1e+07	9e+07	9e+07	0.267	1435	5
92	lg2	3.1e+07	3.2e+07	9.1e+07	9.1e+07	0.239	567	1
93	lg2	3.2e+07	3.3e+07	9.2e+07	9.2e+07	0.033	43	0
94	lg2	3.3e+07	3.4e+07	9.3e+07	9.3e+07	0.239	704	4
95	lg2	3.4e+07	3.5e+07	9.4e+07	9.4e+07	0.038	253	0
96	lg2	3.5e+07	3.6e+07	9.5e+07	9.5e+07	0.021	289	1
97	lg2	3.6e+07	3.7e+07	9.6e+07	9.6e+07	0	0	0
98	lg2	3.7e+07	3.8e+07	9.7e+07	9.7e+07	0	0	0
99	lg2	3.8e+07	3.9e+07	9.8e+07	9.8e+07	0.194	214	3
100	lg2	3.9e+07	4e+07	9.9e+07	9.9e+07	0.167	123	0
101	lg2	4e+07	4.1e+07	1e+08	1e+08	0.343	1364	3
102	lg2	4.1e+07	4.2e+07	1.01e+08	1.01e+08	0.053	472	1
103	lg2	4.2e+07	4.3e+07	1.02e+08	1.02e+08	0	0	0
104	lg2	4.3e+07	4.4e+07	1.03e+08	1.03e+08	0	39	0
105	lg2	4.4e+07	4.5e+07	1.04e+08	1.04e+08	0	0	0
106	lg2	4.5e+07	4.6e+07	1.05e+08	1.05e+08	0	0	0
107	lg2	4.6e+07	4.7e+07	1.06e+08	1.06e+08	0	0	0
108	lg2	4.7e+07	4.8e+07	1.07e+08	1.07e+08	0	0	0
109	lg3	0	1e+06	1.08e+08	1.08e+08	0.218	685	2
110	lg3	1e+06	2e+06	1.09e+08	1.09e+08	0.14	364	1
111	lg3	2e+06	3e+06	1.1e+08	1.1e+08	0.077	718	5
112	lg3	3e+06	4e+06	1.11e+08	1.11e+08	0	0	0
113	lg3	4e+06	5e+06	1.12e+08	1.12e+08	0	0	0
114	lg3	5e+06	6e+06	1.13e+08	1.13e+08	0.038	47	0
115	lg3	6e+06	7e+06	1.14e+08	1.14e+08	0.017	71	0
116	lg3	7e+06	8e+06	1.15e+08	1.15e+08	0.063	65	0
117	lg3	8e+06	9e+06	1.16e+08	1.16e+08	0.015	13	0
118	lg3	9e+06	1e+07	1.17e+08	1.17e+08	0.126	352	3
119	lg3	1e+07	1.1e+07	1.18e+08	1.18e+08	0.466	3992	12
120	lg3	1.1e+07	1.2e+07	1.19e+08	1.19e+08	0.604	5513	10
121	lg3	1.2e+07	1.3e+07	1.2e+08	1.2e+08	0.84	5017	28
122	lg3	1.3e+07	1.4e+07	1.21e+08	1.21e+08	0.486	6225	14
123	lg3	1.4e+07	1.5e+07	1.22e+08	1.22e+08	0.824	1291	13
124	lg3	1.5e+07	1.6e+07	1.23e+08	1.23e+08	0.616	1041	7
125	lg3	1.6e+07	1.7e+07	1.24e+08	1.24e+08	0.59	4425	13
126	lg3	1.7e+07	1.8e+07	1.25e+08	1.25e+08	0.836	9607	32
127	lg3	1.8e+07	1.9e+07	1.26e+08	1.26e+08	0.733	6437	7
128	lg3	1.9e+07	2e+07	1.27e+08	1.27e+08	0.827	2624	15
129	lg3	2e+07	2.1e+07	1.28e+08	1.28e+08	0.791	3542	12
130	lg3	2.1e+07	2.2e+07	1.29e+08	1.29e+08	0.694	6673	16
131	lg3	2.2e+07	2.3e+07	1.3e+08	1.3e+08	0.84	4725	16
132	lg3	2.3e+07	2.4e+07	1.31e+08	1.31e+08	0.924	1898	16
133	lg3	2.4e+07	2.5e+07	1.32e+08	1.32e+08	0.761	5176	16
134	lg3	2.5e+07	2.6e+07	1.33e+08	1.33e+08	0.926	2204	18
135	lg3	2.6e+07	2.7e+07	1.34e+08	1.34e+08	0.787	4891	21
136	lg3	2.7e+07	2.8e+07	1.35e+08	1.35e+08	0.463	1352	1
137	lg3	2.8e+07	2.9e+07	1.36e+08	1.36e+08	0.867	1291	10
138	lg3	2.9e+07	3e+07	1.37e+08	1.37e+08	0.845	1708	16
139	lg3	3e+07	3.1e+07	1.38e+08	1.38e+08	0.983	5762	16
140	lg3	3.1e+07	3.2e+07	1.39e+08	1.39e+08	0.809	3785	15
141	lg3	3.2e+07	3.3e+07	1.4e+08	1.4e+08	0.683	3746	14
142	lg3	3.3e+07	3.4e+07	1.41e+08	1.41e+08	0.812	7129	20
143	lg3	3.4e+07	3.5e+07	1.42e+08	1.42e+08	0.917	6566	28
144	lg3	3.5e+07	3.6e+07	1.43e+08	1.43e+08	0.605	3260	10
145	lg3	3.6e+07	3.7e+07	1.44e+08	1.44e+08	0.733	4226	8
146	lg3	3.7e+07	3.8e+07	1.45e+08	1.45e+08	0.607	3309	11
147	lg3	3.8e+07	3.9e+07	1.46e+08	1.46e+08	0.765	4839	13
148	lg3	3.9e+07	4e+07	1.47e+08	1.47e+08	0.303	2112	8
149	lg3	4e+07	4.1e+07	1.48e+08	1.48e+08	0.577	3251	4
150	lg3	4.1e+07	4.2e+07	1.49e+08	1.49e+08	0.676	3049	18
151	lg3	4.2e+07	4.3e+07	1.5e+08	1.5e+08	0.588	2390	16
152	lg3	4.3e+07	4.4e+07	1.51e+08	1.51e+08	0.203	2076	11
153	lg3	4.4e+07	4.5e+07	1.52e+08	1.52e+08	0.37	1924	6
154	lg3	4.5e+07	4.6e+07	1.53e+08	1.53e+08	0.596	3065	22
155	lg3	4.6e+07	4.7e+07	1.54e+08	1.54e+08	0.695	2803	9
156	lg3	4.7e+07	4.8e+07	1.55e+08	1.55e+08	0.584	2399	17
157	lg3	4.8e+07	4.9e+07	1.56e+08	1.56e+08	0.484	1118	9
158	lg3	4.9e+07	5e+07	1.57e+08	1.57e+08	0.35	871	2
159	lg3	5e+07	5.1e+07	1.58e+08	1.58e+08	0.399	393	6
160	lg3	5.1e+07	5.2e+07	1.59e+08	1.59e+08	0.372	418	8
161	lg3	5.2e+07	5.3e+07	1.6e+08	1.6e+08	0.554	1339	5
162	lg3	5.3e+07	5.4e+07	1.61e+08	1.61e+08	0.28	954	4
163	lg3	5.4e+07	5.5e+07	1.62e+08	1.62e+08	0.217	87	2
164	lg3	5.5e+07	5.6e+07	1.63e+08	1.63e+08	0.412	1024	4
165	lg3	5.6e+07	5.7e+07	1.64e+08	1.64e+08	0.282	2069	8
166	lg3	5.7e+07	5.8e+07	1.65e+08	1.65e+08	0.071	83	1
167	lg3	5.8e+07	5.9e+07	1.66e+08	1.66e+08	0	0	0
168	lg3	5.9e+07	6e+07	1.67e+08	1.67e+08	0.432	1024	6
169	lg3	6e+07	6.1e+07	1.68e+08	1.68e+08	0.579	1846	15
170	lg3	6.1e+07	6.2e+07	1.69e+08	1.69e+08	0.64	1528	5
171	lg3	6.2e+07	6.3e+07	1.7e+08	1.7e+08	0.297	1528	12
172	lg3	6.3e+07	6.4e+07	1.71e+08	1.71e+08	0.787	5209	28
173	lg3	6.4e+07	6.5e+07	1.72e+08	1.72e+08	0.698	1925	19
174	lg3	6.5e+07	6.6e+07	1.73e+08	1.73e+08	0.568	1619	16
175	lg3	6.6e+07	6.7e+07	1.74e+08	1.74e+08	0.542	2656	13
176	lg3	6.7e+07	6.8e+07	1.75e+08	1.75e+08	0.591	1367	4
177	lg3	6.8e+07	6.9e+07	1.76e+08	1.76e+08	0.212	183	0
178	lg3	6.9e+07	7e+07	1.77e+08	1.77e+08	0.421	520	1
179	lg3	7e+07	7.1e+07	1.78e+08	1.78e+08	0.163	207	0
180	lg3	7.1e+07	7.2e+07	1.79e+08	1.79e+08	0	0	0
181	lg3	7.2e+07	7.3e+07	1.8e+08	1.8e+08	0.369	2493	14
182	lg3	7.3e+07	7.4e+07	1.81e+08	1.81e+08	0.56	1556	14
183	lg3	7.4e+07	7.5e+07	1.82e+08	1.82e+08	0.636	1121	14
184	lg3	7.5e+07	7.6e+07	1.83e+08	1.83e+08	0.173	571	4
185	lg3	7.6e+07	7.7e+07	1.84e+08	1.84e+08	0.092	596	3
186	lg3	7.7e+07	7.8e+07	1.85e+08	1.85e+08	0.31	2745	14
187	lg3	7.8e+07	7.9e+07	1.86e+08	1.86e+08	0.443	3474	15
188	lg3	7.9e+07	8e+07	1.87e+08	1.87e+08	0.257	784	0
189	lg3	8e+07	8.1e+07	1.88e+08	1.88e+08	0.603	4207	11
190	lg3	8.1e+07	8.2e+07	1.89e+08	1.89e+08	0.35	833	13
191	lg3	8.2e+07	8.3e+07	1.9e+08	1.9e+08	0.063	189	1
192	lg3	8.3e+07	8.4e+07	1.91e+08	1.91e+08	0.504	894	4
193	lg3	8.4e+07	8.5e+07	1.92e+08	1.92e+08	0.65	2236	9
194	lg3	8.5e+07	8.6e+07	1.93e+08	1.93e+08	0.792	1199	7
195	lg3	8.6e+07	8.7e+07	1.94e+08	1.94e+08	0.483	1831	5
196	lg3	8.7e+07	8.8e+07	1.95e+08	1.95e+08	0.647	2020	10
197	lg3	8.8e+07	8.9e+07	1.96e+08	1.96e+08	0.38	2054	10
198	lg3	8.9e+07	9e+07	1.97e+08	1.97e+08	0.463	3558	10
199	lg3	9e+07	9.1e+07	1.98e+08	1.98e+08	0.631	4573	29
200	lg3	9.1e+07	9.2e+07	1.99e+08	1.99e+08	0.588	3934	15
201	lg3	9.2e+07	9.3e+07	2e+08	2e+08	0.324	911	3
202	lg3	9.3e+07	9.4e+07	2.01e+08	2.01e+08	0.622	1992	10
203	lg3	9.4e+07	9.5e+07	2.02e+08	2.02e+08	0.651	2939	6
204	lg3	9.5e+07	9.6e+07	2.03e+08	2.03e+08	0.612	1399	9
205	lg3	9.6e+07	9.7e+07	2.04e+08	2.04e+08	0.463	1738	11
206	lg3	9.7e+07	9.8e+07	2.05e+08	2.05e+08	0.811	3937	7
207	lg3	9.8e+07	9.9e+07	2.06e+08	2.06e+08	0.512	3743	5
208	lg3	9.9e+07	1e+08	2.07e+08	2.07e+08	0.485	1598	7
209	lg3	1e+08	1.01e+08	2.08e+08	2.08e+08	0.57	3752	10
210	lg3	1.01e+08	1.02e+08	2.09e+08	2.09e+08	0.746	2884	13
211	lg3	1.02e+08	1.03e+08	2.1e+08	2.1e+08	0.806	2465	16
212	lg3	1.03e+08	1.04e+08	2.11e+08	2.11e+08	0.238	910	2
213	lg3	1.04e+08	1.05e+08	2.12e+08	2.12e+08	0.293	306	1
214	lg3	1.05e+08	1.06e+08	2.13e+08	2.13e+08	0.515	1900	15
215	lg3	1.06e+08	1.07e+08	2.14e+08	2.14e+08	0.672	3513	8
216	lg3	1.07e+08	1.08e+08	2.15e+08	2.15e+08	0.368	1576	6
217	lg3	1.08e+08	1.09e+08	2.16e+08	2.16e+08	0.53	4747	11
218	lg3	1.09e+08	1.1e+08	2.17e+08	2.17e+08	0.119	1062	4
219	lg3	1.1e+08	1.11e+08	2.18e+08	2.18e+08	0.611	2662	11
220	lg3	1.11e+08	1.12e+08	2.19e+08	2.19e+08	0.471	2190	11
221	lg3	1.12e+08	1.13e+08	2.2e+08	2.2e+08	0.414	2371	6
222	lg3	1.13e+08	1.14e+08	2.21e+08	2.21e+08	0.302	666	1
223	lg3	1.14e+08	1.15e+08	2.22e+08	2.22e+08	0.771	1491	9
224	lg3	1.15e+08	1.16e+08	2.23e+08	2.23e+08	0.554	1484	6
225	lg3	1.16e+08	1.17e+08	2.24e+08	2.24e+08	0.609	2038	18
226	lg3	1.17e+08	1.18e+08	2.25e+08	2.25e+08	0.876	3454	9
227	lg3	1.18e+08	1.19e+08	2.26e+08	2.26e+08	0.503	1346	3
228	lg3	1.19e+08	1.2e+08	2.27e+08	2.27e+08	0.787	2725	11
229	lg3	1.2e+08	1.21e+08	2.28e+08	2.28e+08	0.365	691	7
230	lg3	1.21e+08	1.22e+08	2.29e+08	2.29e+08	0.434	747	3
231	lg3	1.22e+08	1.23e+08	2.3e+08	2.3e+08	0.411	2375	16
232	lg3	1.23e+08	1.24e+08	2.31e+08	2.31e+08	0.704	2284	13
233	lg3	1.24e+08	1.25e+08	2.32e+08	2.32e+08	0.433	1648	4
234	lg3	1.25e+08	1.26e+08	2.33e+08	2.33e+08	0.674	5346	25
235	lg3	1.26e+08	1.27e+08	2.34e+08	2.34e+08	0.474	2126	10
236	lg3	1.27e+08	1.28e+08	2.35e+08	2.35e+08	0	598	4
237	lg3	1.28e+08	1.29e+08	2.36e+08	2.36e+08	0	0	0
238	lg3	1.29e+08	1.3e+08	2.37e+08	2.37e+08	0	0	0
239	lg3	1.3e+08	1.31e+08	2.38e+08	2.38e+08	0	0	0
240	lg3	1.31e+08	1.32e+08	2.39e+08	2.39e+08	0	0	0
241	lg4	0	1e+06	2.4e+08	2.4e+08	0.266	560	2
242	lg4	1e+06	2e+06	2.41e+08	2.41e+08	0.261	1517	11
243	lg4	2e+06	3e+06	2.42e+08	2.42e+08	0.389	1390	6
244	lg4	3e+06	4e+06	2.43e+08	2.43e+08	0.079	279	0
245	lg4	4e+06	5e+06	2.44e+08	2.44e+08	0.201	1563	7
246	lg4	5e+06	6e+06	2.45e+08	2.45e+08	0.338	1205	3
247	lg4	6e+06	7e+06	2.46e+08	2.46e+08	0.122	673	5
248	lg4	7e+06	8e+06	2.47e+08	2.47e+08	0.146	528	2
249	lg4	8e+06	9e+06	2.48e+08	2.48e+08	0.122	218	2
250	lg4	9e+06	1e+07	2.49e+08	2.49e+08	0.104	515	2
251	lg4	1e+07	1.1e+07	2.5e+08	2.5e+08	0.036	38	0
252	lg4	1.1e+07	1.2e+07	2.51e+08	2.51e+08	0.162	296	2
253	lg4	1.2e+07	1.3e+07	2.52e+08	2.52e+08	0.314	548	5
254	lg4	1.3e+07	1.4e+07	2.53e+08	2.53e+08	0.203	531	7
255	lg4	1.4e+07	1.5e+07	2.54e+08	2.54e+08	0.56	2357	8
256	lg4	1.5e+07	1.6e+07	2.55e+08	2.55e+08	0.339	805	7
257	lg4	1.6e+07	1.7e+07	2.56e+08	2.56e+08	0.354	1447	22
258	lg4	1.7e+07	1.8e+07	2.57e+08	2.57e+08	0.338	896	12
259	lg4	1.8e+07	1.9e+07	2.58e+08	2.58e+08	0.079	553	1
260	lg4	1.9e+07	2e+07	2.59e+08	2.59e+08	0.179	174	0
261	lg4	2e+07	2.1e+07	2.6e+08	2.6e+08	0.526	408	3
262	lg4	2.1e+07	2.2e+07	2.61e+08	2.61e+08	0.103	419	4
263	lg4	2.2e+07	2.3e+07	2.62e+08	2.62e+08	0.368	145	4
264	lg4	2.3e+07	2.4e+07	2.63e+08	2.63e+08	0.27	117	0
265	lg4	2.4e+07	2.5e+07	2.64e+08	2.64e+08	0.307	209	3
266	lg4	2.5e+07	2.6e+07	2.65e+08	2.65e+08	0.553	348	5
267	lg4	2.6e+07	2.7e+07	2.66e+08	2.66e+08	0.614	320	4
268	lg4	2.7e+07	2.8e+07	2.67e+08	2.67e+08	0.495	176	2
269	lg4	2.8e+07	2.9e+07	2.68e+08	2.68e+08	0.437	446	3
270	lg4	2.9e+07	3e+07	2.69e+08	2.69e+08	0.151	177	1
271	lg4	3e+07	3.1e+07	2.7e+08	2.7e+08	0.47	614	5
272	lg4	3.1e+07	3.2e+07	2.71e+08	2.71e+08	0.119	107	2
273	lg4	3.2e+07	3.3e+07	2.72e+08	2.72e+08	0.363	1393	5
274	lg4	3.3e+07	3.4e+07	2.73e+08	2.73e+08	0.258	931	16
275	lg4	3.4e+07	3.5e+07	2.74e+08	2.74e+08	0.351	258	0
276	lg4	3.5e+07	3.6e+07	2.75e+08	2.75e+08	0.046	143	0
277	lg4	3.6e+07	3.7e+07	2.76e+08	2.76e+08	0.635	1965	12
278	lg4	3.7e+07	3.8e+07	2.77e+08	2.77e+08	0.559	5924	26
279	lg4	3.8e+07	3.9e+07	2.78e+08	2.78e+08	0.669	4936	11
280	lg4	3.9e+07	4e+07	2.79e+08	2.79e+08	0.679	1599	7
281	lg4	4e+07	4.1e+07	2.8e+08	2.8e+08	0.794	4411	18
282	lg4	4.1e+07	4.2e+07	2.81e+08	2.81e+08	0.594	4580	16
283	lg4	4.2e+07	4.3e+07	2.82e+08	2.82e+08	0.754	3830	5
284	lg4	4.3e+07	4.4e+07	2.83e+08	2.83e+08	0.897	2280	12
285	lg4	4.4e+07	4.5e+07	2.84e+08	2.84e+08	0.777	2482	8
286	lg4	4.5e+07	4.6e+07	2.85e+08	2.85e+08	0.822	935	6
287	lg4	4.6e+07	4.7e+07	2.86e+08	2.86e+08	0.725	4604	18
288	lg4	4.7e+07	4.8e+07	2.87e+08	2.87e+08	0.941	5378	18
289	lg4	4.8e+07	4.9e+07	2.88e+08	2.88e+08	0.84	2731	23
290	lg4	4.9e+07	5e+07	2.89e+08	2.89e+08	0.813	8243	38
291	lg4	5e+07	5.1e+07	2.9e+08	2.9e+08	0.745	4739	16
292	lg4	5.1e+07	5.2e+07	2.91e+08	2.91e+08	0.863	5003	21
293	lg4	5.2e+07	5.3e+07	2.92e+08	2.92e+08	0.763	5020	20
294	lg4	5.3e+07	5.4e+07	2.93e+08	2.93e+08	0.641	647	1
295	lg4	5.4e+07	5.5e+07	2.94e+08	2.94e+08	0.729	938	7
296	lg4	5.5e+07	5.6e+07	2.95e+08	2.95e+08	0.626	3217	5
297	lg4	5.6e+07	5.7e+07	2.96e+08	2.96e+08	0.784	1653	9
298	lg4	5.7e+07	5.8e+07	2.97e+08	2.97e+08	0.575	4049	14
299	lg4	5.8e+07	5.9e+07	2.98e+08	2.98e+08	0.558	1593	6
300	lg4	5.9e+07	6e+07	2.99e+08	2.99e+08	0.896	7522	27
301	lg4	6e+07	6.1e+07	3e+08	3e+08	0.631	454	4
302	lg4	6.1e+07	6.2e+07	3.01e+08	3.01e+08	0.531	2391	20
303	lg4	6.2e+07	6.3e+07	3.02e+08	3.02e+08	0.554	2760	12
304	lg4	6.3e+07	6.4e+07	3.03e+08	3.03e+08	0.819	2943	13
305	lg4	6.4e+07	6.5e+07	3.04e+08	3.04e+08	0.728	1792	4
306	lg4	6.5e+07	6.6e+07	3.05e+08	3.05e+08	0.822	3801	8
307	lg4	6.6e+07	6.7e+07	3.06e+08	3.06e+08	0.843	4675	30
308	lg4	6.7e+07	6.8e+07	3.07e+08	3.07e+08	0.58	1838	6
309	lg4	6.8e+07	6.9e+07	3.08e+08	3.08e+08	0.595	3001	16
310	lg4	6.9e+07	7e+07	3.09e+08	3.09e+08	0.736	8561	26
311	lg4	7e+07	7.1e+07	3.1e+08	3.1e+08	0.758	3235	20
312	lg4	7.1e+07	7.2e+07	3.11e+08	3.11e+08	0.65	3898	15
313	lg4	7.2e+07	7.3e+07	3.12e+08	3.12e+08	0.952	8490	42
314	lg4	7.3e+07	7.4e+07	3.13e+08	3.13e+08	0.784	3041	11
315	lg4	7.4e+07	7.5e+07	3.14e+08	3.14e+08	0.611	2042	18
316	lg4	7.5e+07	7.6e+07	3.15e+08	3.15e+08	0.854	3366	8
317	lg4	7.6e+07	7.7e+07	3.16e+08	3.16e+08	0.773	1623	10
318	lg4	7.7e+07	7.8e+07	3.17e+08	3.17e+08	0.954	1325	9
319	lg4	7.8e+07	7.9e+07	3.18e+08	3.18e+08	0.948	3225	10
320	lg4	7.9e+07	8e+07	3.19e+08	3.19e+08	0.686	5008	20
321	lg4	8e+07	8.1e+07	3.2e+08	3.2e+08	0.754	4745	12
322	lg4	8.1e+07	8.2e+07	3.21e+08	3.21e+08	0.575	3422	17
323	lg4	8.2e+07	8.3e+07	3.22e+08	3.22e+08	0.747	4564	15
324	lg4	8.3e+07	8.4e+07	3.23e+08	3.23e+08	0.562	2529	12
325	lg4	8.4e+07	8.5e+07	3.24e+08	3.24e+08	0.632	3576	28
326	lg4	8.5e+07	8.6e+07	3.25e+08	3.25e+08	0.188	1055	1
327	lg4	8.6e+07	8.7e+07	3.26e+08	3.26e+08	0.619	4610	19
328	lg4	8.7e+07	8.8e+07	3.27e+08	3.27e+08	0.7	1643	7
329	lg4	8.8e+07	8.9e+07	3.28e+08	3.28e+08	0.493	2113	7
330	lg4	8.9e+07	9e+07	3.29e+08	3.29e+08	0.589	1354	6
331	lg4	9e+07	9.1e+07	3.3e+08	3.3e+08	0.425	2535	15
332	lg4	9.1e+07	9.2e+07	3.31e+08	3.31e+08	0.735	2087	19
333	lg4	9.2e+07	9.3e+07	3.32e+08	3.32e+08	0.537	826	7
334	lg4	9.3e+07	9.4e+07	3.33e+08	3.33e+08	0.504	2393	10
335	lg4	9.4e+07	9.5e+07	3.34e+08	3.34e+08	0.537	2483	13
336	lg4	9.5e+07	9.6e+07	3.35e+08	3.35e+08	0.326	1248	6
337	lg4	9.6e+07	9.7e+07	3.36e+08	3.36e+08	0.511	2477	6
