lg	lg_from	lg_to	genome_from	genome_to	uniq_mapped	SNPs	SVs
1	lg1	0	1e+06	0	0	0.037	579	4
2	lg1	1e+06	2e+06	1e+06	1e+06	0.076	1361	2
3	lg1	2e+06	3e+06	2e+06	2e+06	0	0	0
4	lg1	3e+06	4e+06	3e+06	3e+06	0.165	3011	19
5	lg1	4e+06	5e+06	4e+06	4e+06	0.046	1225	8
6	lg1	5e+06	6e+06	5e+06	5e+06	0	0	0
7	lg1	6e+06	7e+06	6e+06	6e+06	0.012	316	0
8	lg1	7e+06	8e+06	7e+06	7e+06	0	0	0
9	lg1	8e+06	9e+06	8e+06	8e+06	0.057	1995	8
10	lg1	9e+06	1e+07	9e+06	9e+06	0.033	974	6
11	lg1	1e+07	1.1e+07	1e+07	1e+07	0	0	0
12	lg1	1.1e+07	1.2e+07	1.1e+07	1.1e+07	0	0	0
13	lg1	1.2e+07	1.3e+07	1.2e+07	1.2e+07	0	0	0
14	lg1	1.3e+07	1.4e+07	1.3e+07	1.3e+07	0.014	853	2
15	lg1	1.4e+07	1.5e+07	1.4e+07	1.4e+07	0.098	3482	10
16	lg1	1.5e+07	1.6e+07	1.5e+07	1.5e+07	0	0	0
17	lg1	1.6e+07	1.7e+07	1.6e+07	1.6e+07	0.05	1229	3
18	lg1	1.7e+07	1.8e+07	1.7e+07	1.7e+07	0	0	0
19	lg1	1.8e+07	1.9e+07	1.8e+07	1.8e+07	0.117	2261	8
20	lg1	1.9e+07	2e+07	1.9e+07	1.9e+07	0.006	184	2
21	lg1	2e+07	2.1e+07	2e+07	2e+07	0	0	0
22	lg1	2.1e+07	2.2e+07	2.1e+07	2.1e+07	0.011	0	2
23	lg1	2.2e+07	2.3e+07	2.2e+07	2.2e+07	0.022	632	1
24	lg1	2.3e+07	2.4e+07	2.3e+07	2.3e+07	0.087	2259	14
25	lg1	2.4e+07	2.5e+07	2.4e+07	2.4e+07	0.075	1409	9
26	lg1	2.5e+07	2.6e+07	2.5e+07	2.5e+07	0.031	637	2
27	lg1	2.6e+07	2.7e+07	2.6e+07	2.6e+07	0.013	0	6
28	lg1	2.7e+07	2.8e+07	2.7e+07	2.7e+07	0	0	0
29	lg1	2.8e+07	2.9e+07	2.8e+07	2.8e+07	0.062	899	9
30	lg1	2.9e+07	3e+07	2.9e+07	2.9e+07	0.009	234	1
31	lg1	3e+07	3.1e+07	3e+07	3e+07	0	0	0
32	lg1	3.1e+07	3.2e+07	3.1e+07	3.1e+07	0.029	459	4
33	lg1	3.2e+07	3.3e+07	3.2e+07	3.2e+07	0	0	0
34	lg1	3.3e+07	3.4e+07	3.3e+07	3.3e+07	0.021	644	2
35	lg1	3.4e+07	3.5e+07	3.4e+07	3.4e+07	0.015	400	0
36	lg1	3.5e+07	3.6e+07	3.5e+07	3.5e+07	0.014	0	3
37	lg1	3.6e+07	3.7e+07	3.6e+07	3.6e+07	0.09	2057	14
38	lg1	3.7e+07	3.8e+07	3.7e+07	3.7e+07	0.159	4983	11
39	lg1	3.8e+07	3.9e+07	3.8e+07	3.8e+07	0.099	3439	6
40	lg1	3.9e+07	4e+07	3.9e+07	3.9e+07	0.008	0	4
41	lg1	4e+07	4.1e+07	4e+07	4e+07	0.031	774	3
42	lg1	4.1e+07	4.2e+07	4.1e+07	4.1e+07	0	0	0
43	lg1	4.2e+07	4.3e+07	4.2e+07	4.2e+07	0	0	0
44	lg1	4.3e+07	4.4e+07	4.3e+07	4.3e+07	0.046	732	3
45	lg1	4.4e+07	4.5e+07	4.4e+07	4.4e+07	0	0	0
46	lg1	4.5e+07	4.6e+07	4.5e+07	4.5e+07	0.015	0	0
47	lg1	4.6e+07	4.7e+07	4.6e+07	4.6e+07	0.044	226	2
48	lg1	4.7e+07	4.8e+07	4.7e+07	4.7e+07	0.075	1994	12
49	lg1	4.8e+07	4.9e+07	4.8e+07	4.8e+07	0.056	1105	12
50	lg1	4.9e+07	5e+07	4.9e+07	4.9e+07	0.091	2279	11
51	lg1	5e+07	5.1e+07	5e+07	5e+07	0.031	997	3
52	lg1	5.1e+07	5.2e+07	5.1e+07	5.1e+07	0.185	5297	27
53	lg1	5.2e+07	5.3e+07	5.2e+07	5.2e+07	0.018	327	4
54	lg1	5.3e+07	5.4e+07	5.3e+07	5.3e+07	0	404	8
55	lg1	5.4e+07	5.5e+07	5.4e+07	5.4e+07	0	0	0
56	lg1	5.5e+07	5.6e+07	5.5e+07	5.5e+07	0	0	0
57	lg1	5.6e+07	5.7e+07	5.6e+07	5.6e+07	0	0	0
58	lg1	5.7e+07	5.8e+07	5.7e+07	5.7e+07	0	0	0
59	lg1	5.8e+07	5.9e+07	5.8e+07	5.8e+07	0	0	0
60	lg1	5.9e+07	6e+07	5.9e+07	5.9e+07	0	0	0
61	lg2	0	1e+06	6e+07	6e+07	0.031	907	2
62	lg2	1e+06	2e+06	6.1e+07	6.1e+07	0	0	0
63	lg2	2e+06	3e+06	6.2e+07	6.2e+07	0	0	0
64	lg2	3e+06	4e+06	6.3e+07	6.3e+07	0	0	0
65	lg2	4e+06	5e+06	6.4e+07	6.4e+07	0	0	0
66	lg2	5e+06	6e+06	6.5e+07	6.5e+07	0	0	0
67	lg2	6e+06	7e+06	6.6e+07	6.6e+07	0.058	1693	7
68	lg2	7e+06	8e+06	6.7e+07	6.7e+07	0	0	0
69	lg2	8e+06	9e+06	6.8e+07	6.8e+07	0.023	0	1
70	lg2	9e+06	1e+07	6.9e+07	6.9e+07	0	0	0
71	lg2	1e+07	1.1e+07	7e+07	7e+07	0	0	0
72	lg2	1.1e+07	1.2e+07	7.1e+07	7.1e+07	0.043	1425	2
73	lg2	1.2e+07	1.3e+07	7.2e+07	7.2e+07	0.01	0	3
74	lg2	1.3e+07	1.4e+07	7.3e+07	7.3e+07	0	0	0
75	lg2	1.4e+07	1.5e+07	7.4e+07	7.4e+07	0.076	1100	13
76	lg2	1.5e+07	1.6e+07	7.5e+07	7.5e+07	0	0	0
77	lg2	1.6e+07	1.7e+07	7.6e+07	7.6e+07	0.044	1039	7
78	lg2	1.7e+07	1.8e+07	7.7e+07	7.7e+07	0.154	3916	29
79	lg2	1.8e+07	1.9e+07	7.8e+07	7.8e+07	0.031	511	4
80	lg2	1.9e+07	2e+07	7.9e+07	7.9e+07	0	0	0
81	lg2	2e+07	2.1e+07	8e+07	8e+07	0.223	6330	18
82	lg2	2.1e+07	2.2e+07	8.1e+07	8.1e+07	0.029	613	2
83	lg2	2.2e+07	2.3e+07	8.2e+07	8.2e+07	0.015	0	2
84	lg2	2.3e+07	2.4e+07	8.3e+07	8.3e+07	0.091	2238	8
85	lg2	2.4e+07	2.5e+07	8.4e+07	8.4e+07	0.012	0	0
86	lg2	2.5e+07	2.6e+07	8.5e+07	8.5e+07	0.036	1106	3
87	lg2	2.6e+07	2.7e+07	8.6e+07	8.6e+07	0.012	0	1
88	lg2	2.7e+07	2.8e+07	8.7e+07	8.7e+07	0.003	0	0
89	lg2	2.8e+07	2.9e+07	8.8e+07	8.8e+07	0.018	422	2
90	lg2	2.9e+07	3e+07	8.9e+07	8.9e+07	0	0	0
91	lg2	3e+07	3.1e+07	9e+07	9e+07	0.1	2248	6
92	lg2	3.1e+07	3.2e+07	9.1e+07	9.1e+07	0.032	0	1
93	lg2	3.2e+07	3.3e+07	9.2e+07	9.2e+07	0	0	0
94	lg2	3.3e+07	3.4e+07	9.3e+07	9.3e+07	0	0	0
95	lg2	3.4e+07	3.5e+07	9.4e+07	9.4e+07	0.15	3200	22
96	lg2	3.5e+07	3.6e+07	9.5e+07	9.5e+07	0.025	288	1
97	lg2	3.6e+07	3.7e+07	9.6e+07	9.6e+07	0	0	0
98	lg2	3.7e+07	3.8e+07	9.7e+07	9.7e+07	0.026	313	7
99	lg2	3.8e+07	3.9e+07	9.8e+07	9.8e+07	0.11	1555	9
100	lg2	3.9e+07	4e+07	9.9e+07	9.9e+07	0	0	0
101	lg2	4e+07	4.1e+07	1e+08	1e+08	0	0	0
102	lg2	4.1e+07	4.2e+07	1.01e+08	1.01e+08	0.015	0	3
103	lg2	4.2e+07	4.3e+07	1.02e+08	1.02e+08	0	0	0
104	lg2	4.3e+07	4.4e+07	1.03e+08	1.03e+08	0	907	3
105	lg2	4.4e+07	4.5e+07	1.04e+08	1.04e+08	0	0	0
106	lg2	4.5e+07	4.6e+07	1.05e+08	1.05e+08	0	0	0
107	lg2	4.6e+07	4.7e+07	1.06e+08	1.06e+08	0	0	0
108	lg2	4.7e+07	4.8e+07	1.07e+08	1.07e+08	0	0	0
109	lg3	0	1e+06	1.08e+08	1.08e+08	0	0	0
110	lg3	1e+06	2e+06	1.09e+08	1.09e+08	0	0	0
111	lg3	2e+06	3e+06	1.1e+08	1.1e+08	0	0	0
112	lg3	3e+06	4e+06	1.11e+08	1.11e+08	0	0	0
113	lg3	4e+06	5e+06	1.12e+08	1.12e+08	0	0	0
114	lg3	5e+06	6e+06	1.13e+08	1.13e+08	0.079	928	5
115	lg3	6e+06	7e+06	1.14e+08	1.14e+08	0	0	0
116	lg3	7e+06	8e+06	1.15e+08	1.15e+08	0.013	0	4
117	lg3	8e+06	9e+06	1.16e+08	1.16e+08	0.034	548	3
118	lg3	9e+06	1e+07	1.17e+08	1.17e+08	0	0	0
119	lg3	1e+07	1.1e+07	1.18e+08	1.18e+08	0.093	2744	22
120	lg3	1.1e+07	1.2e+07	1.19e+08	1.19e+08	0.254	7015	24
121	lg3	1.2e+07	1.3e+07	1.2e+08	1.2e+08	0.309	8119	36
122	lg3	1.3e+07	1.4e+07	1.21e+08	1.21e+08	0.471	14330	72
123	lg3	1.4e+07	1.5e+07	1.22e+08	1.22e+08	0.22	3920	30
124	lg3	1.5e+07	1.6e+07	1.23e+08	1.23e+08	0.137	5686	12
125	lg3	1.6e+07	1.7e+07	1.24e+08	1.24e+08	0.124	2857	13
126	lg3	1.7e+07	1.8e+07	1.25e+08	1.25e+08	0.103	3264	11
127	lg3	1.8e+07	1.9e+07	1.26e+08	1.26e+08	0.299	8779	45
128	lg3	1.9e+07	2e+07	1.27e+08	1.27e+08	0.105	3471	12
129	lg3	2e+07	2.1e+07	1.28e+08	1.28e+08	0.18	6526	14
130	lg3	2.1e+07	2.2e+07	1.29e+08	1.29e+08	0.179	4155	13
131	lg3	2.2e+07	2.3e+07	1.3e+08	1.3e+08	0.091	2668	16
132	lg3	2.3e+07	2.4e+07	1.31e+08	1.31e+08	0.171	2970	10
133	lg3	2.4e+07	2.5e+07	1.32e+08	1.32e+08	0.151	3534	9
134	lg3	2.5e+07	2.6e+07	1.33e+08	1.33e+08	0.127	2919	5
135	lg3	2.6e+07	2.7e+07	1.34e+08	1.34e+08	0.301	7105	41
136	lg3	2.7e+07	2.8e+07	1.35e+08	1.35e+08	0.079	1110	10
137	lg3	2.8e+07	2.9e+07	1.36e+08	1.36e+08	0.061	1328	2
138	lg3	2.9e+07	3e+07	1.37e+08	1.37e+08	0.169	4334	13
139	lg3	3e+07	3.1e+07	1.38e+08	1.38e+08	0.212	5224	11
140	lg3	3.1e+07	3.2e+07	1.39e+08	1.39e+08	0.246	5654	19
141	lg3	3.2e+07	3.3e+07	1.4e+08	1.4e+08	0.121	2934	9
142	lg3	3.3e+07	3.4e+07	1.41e+08	1.41e+08	0.243	5851	27
143	lg3	3.4e+07	3.5e+07	1.42e+08	1.42e+08	0.093	1975	9
144	lg3	3.5e+07	3.6e+07	1.43e+08	1.43e+08	0.091	2245	5
145	lg3	3.6e+07	3.7e+07	1.44e+08	1.44e+08	0.124	2984	12
146	lg3	3.7e+07	3.8e+07	1.45e+08	1.45e+08	0.191	4984	25
147	lg3	3.8e+07	3.9e+07	1.46e+08	1.46e+08	0.09	1875	9
148	lg3	3.9e+07	4e+07	1.47e+08	1.47e+08	0.137	2543	7
149	lg3	4e+07	4.1e+07	1.48e+08	1.48e+08	0.122	3753	12
150	lg3	4.1e+07	4.2e+07	1.49e+08	1.49e+08	0.161	4171	24
151	lg3	4.2e+07	4.3e+07	1.5e+08	1.5e+08	0.074	1145	7
152	lg3	4.3e+07	4.4e+07	1.51e+08	1.51e+08	0.233	4508	26
153	lg3	4.4e+07	4.5e+07	1.52e+08	1.52e+08	0.058	1466	10
154	lg3	4.5e+07	4.6e+07	1.53e+08	1.53e+08	0.043	1070	2
155	lg3	4.6e+07	4.7e+07	1.54e+08	1.54e+08	0.065	1706	5
156	lg3	4.7e+07	4.8e+07	1.55e+08	1.55e+08	0.109	2812	19
157	lg3	4.8e+07	4.9e+07	1.56e+08	1.56e+08	0	1	0
158	lg3	4.9e+07	5e+07	1.57e+08	1.57e+08	0.043	817	6
159	lg3	5e+07	5.1e+07	1.58e+08	1.58e+08	0.042	979	3
160	lg3	5.1e+07	5.2e+07	1.59e+08	1.59e+08	0.038	565	4
161	lg3	5.2e+07	5.3e+07	1.6e+08	1.6e+08	0.032	666	3
162	lg3	5.3e+07	5.4e+07	1.61e+08	1.61e+08	0	0	0
163	lg3	5.4e+07	5.5e+07	1.62e+08	1.62e+08	0.055	818	6
164	lg3	5.5e+07	5.6e+07	1.63e+08	1.63e+08	0	0	0
165	lg3	5.6e+07	5.7e+07	1.64e+08	1.64e+08	0.025	630	0
166	lg3	5.7e+07	5.8e+07	1.65e+08	1.65e+08	0.034	1087	6
167	lg3	5.8e+07	5.9e+07	1.66e+08	1.66e+08	0	0	0
168	lg3	5.9e+07	6e+07	1.67e+08	1.67e+08	0.019	265	3
169	lg3	6e+07	6.1e+07	1.68e+08	1.68e+08	0.131	3894	13
170	lg3	6.1e+07	6.2e+07	1.69e+08	1.69e+08	0.02	559	4
171	lg3	6.2e+07	6.3e+07	1.7e+08	1.7e+08	0.041	0	6
172	lg3	6.3e+07	6.4e+07	1.71e+08	1.71e+08	0.043	1267	5
173	lg3	6.4e+07	6.5e+07	1.72e+08	1.72e+08	0.126	1923	17
174	lg3	6.5e+07	6.6e+07	1.73e+08	1.73e+08	0.109	844	10
175	lg3	6.6e+07	6.7e+07	1.74e+08	1.74e+08	0.081	1839	8
176	lg3	6.7e+07	6.8e+07	1.75e+08	1.75e+08	0.054	554	5
177	lg3	6.8e+07	6.9e+07	1.76e+08	1.76e+08	0	0	0
178	lg3	6.9e+07	7e+07	1.77e+08	1.77e+08	0	0	0
179	lg3	7e+07	7.1e+07	1.78e+08	1.78e+08	0.026	149	0
180	lg3	7.1e+07	7.2e+07	1.79e+08	1.79e+08	0	0	0
181	lg3	7.2e+07	7.3e+07	1.8e+08	1.8e+08	0.066	1018	6
182	lg3	7.3e+07	7.4e+07	1.81e+08	1.81e+08	0.037	766	10
183	lg3	7.4e+07	7.5e+07	1.82e+08	1.82e+08	0.018	0	2
184	lg3	7.5e+07	7.6e+07	1.83e+08	1.83e+08	0.139	4181	11
185	lg3	7.6e+07	7.7e+07	1.84e+08	1.84e+08	0	0	0
186	lg3	7.7e+07	7.8e+07	1.85e+08	1.85e+08	0.046	1004	5
187	lg3	7.8e+07	7.9e+07	1.86e+08	1.86e+08	0	0	0
188	lg3	7.9e+07	8e+07	1.87e+08	1.87e+08	0.084	2154	10
189	lg3	8e+07	8.1e+07	1.88e+08	1.88e+08	0.044	939	1
190	lg3	8.1e+07	8.2e+07	1.89e+08	1.89e+08	0.044	1510	2
191	lg3	8.2e+07	8.3e+07	1.9e+08	1.9e+08	0	0	0
192	lg3	8.3e+07	8.4e+07	1.91e+08	1.91e+08	0.043	445	4
193	lg3	8.4e+07	8.5e+07	1.92e+08	1.92e+08	0.02	436	3
194	lg3	8.5e+07	8.6e+07	1.93e+08	1.93e+08	0.059	1513	8
195	lg3	8.6e+07	8.7e+07	1.94e+08	1.94e+08	0.098	2738	13
196	lg3	8.7e+07	8.8e+07	1.95e+08	1.95e+08	0.061	1066	7
197	lg3	8.8e+07	8.9e+07	1.96e+08	1.96e+08	0.172	2076	11
198	lg3	8.9e+07	9e+07	1.97e+08	1.97e+08	0.366	5254	41
199	lg3	9e+07	9.1e+07	1.98e+08	1.98e+08	0.088	1255	7
200	lg3	9.1e+07	9.2e+07	1.99e+08	1.99e+08	0.16	1522	14
201	lg3	9.2e+07	9.3e+07	2e+08	2e+08	0.041	411	1
202	lg3	9.3e+07	9.4e+07	2.01e+08	2.01e+08	0.037	403	2
203	lg3	9.4e+07	9.5e+07	2.02e+08	2.02e+08	0.114	1335	12
204	lg3	9.5e+07	9.6e+07	2.03e+08	2.03e+08	0.076	1126	6
205	lg3	9.6e+07	9.7e+07	2.04e+08	2.04e+08	0.14	2292	12
206	lg3	9.7e+07	9.8e+07	2.05e+08	2.05e+08	0.112	1488	9
207	lg3	9.8e+07	9.9e+07	2.06e+08	2.06e+08	0.237	4980	20
208	lg3	9.9e+07	1e+08	2.07e+08	2.07e+08	0.161	2120	14
209	lg3	1e+08	1.01e+08	2.08e+08	2.08e+08	0.102	2052	6
210	lg3	1.01e+08	1.02e+08	2.09e+08	2.09e+08	0.061	721	8
211	lg3	1.02e+08	1.03e+08	2.1e+08	2.1e+08	0.059	1366	7
212	lg3	1.03e+08	1.04e+08	2.11e+08	2.11e+08	0.11	1893	11
213	lg3	1.04e+08	1.05e+08	2.12e+08	2.12e+08	0.091	1502	13
214	lg3	1.05e+08	1.06e+08	2.13e+08	2.13e+08	0.082	1848	13
215	lg3	1.06e+08	1.07e+08	2.14e+08	2.14e+08	0.028	0	2
216	lg3	1.07e+08	1.08e+08	2.15e+08	2.15e+08	0	0	0
217	lg3	1.08e+08	1.09e+08	2.16e+08	2.16e+08	0	0	0
218	lg3	1.09e+08	1.1e+08	2.17e+08	2.17e+08	0.012	0	0
219	lg3	1.1e+08	1.11e+08	2.18e+08	2.18e+08	0.12	2946	18
220	lg3	1.11e+08	1.12e+08	2.19e+08	2.19e+08	0.138	3492	19
221	lg3	1.12e+08	1.13e+08	2.2e+08	2.2e+08	0.222	5911	33
222	lg3	1.13e+08	1.14e+08	2.21e+08	2.21e+08	0	0	0
223	lg3	1.14e+08	1.15e+08	2.22e+08	2.22e+08	0.094	1897	11
224	lg3	1.15e+08	1.16e+08	2.23e+08	2.23e+08	0.093	2269	15
225	lg3	1.16e+08	1.17e+08	2.24e+08	2.24e+08	0.069	1115	9
226	lg3	1.17e+08	1.18e+08	2.25e+08	2.25e+08	0.21	3456	11
227	lg3	1.18e+08	1.19e+08	2.26e+08	2.26e+08	0.213	3096	21
228	lg3	1.19e+08	1.2e+08	2.27e+08	2.27e+08	0.032	695	0
229	lg3	1.2e+08	1.21e+08	2.28e+08	2.28e+08	0.131	2535	12
230	lg3	1.21e+08	1.22e+08	2.29e+08	2.29e+08	0.204	4196	16
231	lg3	1.22e+08	1.23e+08	2.3e+08	2.3e+08	0.061	1133	8
232	lg3	1.23e+08	1.24e+08	2.31e+08	2.31e+08	0.036	528	9
233	lg3	1.24e+08	1.25e+08	2.32e+08	2.32e+08	0.089	1822	8
234	lg3	1.25e+08	1.26e+08	2.33e+08	2.33e+08	0.029	0	2
235	lg3	1.26e+08	1.27e+08	2.34e+08	2.34e+08	0.103	1767	13
236	lg3	1.27e+08	1.28e+08	2.35e+08	2.35e+08	0	379	3
237	lg3	1.28e+08	1.29e+08	2.36e+08	2.36e+08	0	0	0
238	lg3	1.29e+08	1.3e+08	2.37e+08	2.37e+08	0	0	0
239	lg3	1.3e+08	1.31e+08	2.38e+08	2.38e+08	0	0	0
240	lg3	1.31e+08	1.32e+08	2.39e+08	2.39e+08	0	0	0
241	lg4	0	1e+06	2.4e+08	2.4e+08	0.06	260	5
242	lg4	1e+06	2e+06	2.41e+08	2.41e+08	0.03	0	5
243	lg4	2e+06	3e+06	2.42e+08	2.42e+08	0.188	5793	31
244	lg4	3e+06	4e+06	2.43e+08	2.43e+08	0.089	2163	5
245	lg4	4e+06	5e+06	2.44e+08	2.44e+08	0.146	4934	14
246	lg4	5e+06	6e+06	2.45e+08	2.45e+08	0	0	0
247	lg4	6e+06	7e+06	2.46e+08	2.46e+08	0.018	174	5
248	lg4	7e+06	8e+06	2.47e+08	2.47e+08	0.059	742	4
249	lg4	8e+06	9e+06	2.48e+08	2.48e+08	0.033	178	1
250	lg4	9e+06	1e+07	2.49e+08	2.49e+08	0	0	0
251	lg4	1e+07	1.1e+07	2.5e+08	2.5e+08	0.017	366	2
252	lg4	1.1e+07	1.2e+07	2.51e+08	2.51e+08	0.051	1135	8
253	lg4	1.2e+07	1.3e+07	2.52e+08	2.52e+08	0.013	362	1
254	lg4	1.3e+07	1.4e+07	2.53e+08	2.53e+08	0.079	1187	10
255	lg4	1.4e+07	1.5e+07	2.54e+08	2.54e+08	0.042	656	2
256	lg4	1.5e+07	1.6e+07	2.55e+08	2.55e+08	0.215	4572	23
257	lg4	1.6e+07	1.7e+07	2.56e+08	2.56e+08	0.036	733	1
258	lg4	1.7e+07	1.8e+07	2.57e+08	2.57e+08	0.237	6160	21
259	lg4	1.8e+07	1.9e+07	2.58e+08	2.58e+08	0.083	3384	10
260	lg4	1.9e+07	2e+07	2.59e+08	2.59e+08	0.164	3482	8
261	lg4	2e+07	2.1e+07	2.6e+08	2.6e+08	0.054	456	3
262	lg4	2.1e+07	2.2e+07	2.61e+08	2.61e+08	0.016	427	1
263	lg4	2.2e+07	2.3e+07	2.62e+08	2.62e+08	0.105	1869	23
264	lg4	2.3e+07	2.4e+07	2.63e+08	2.63e+08	0.309	7051	52
265	lg4	2.4e+07	2.5e+07	2.64e+08	2.64e+08	0.304	7957	30
266	lg4	2.5e+07	2.6e+07	2.65e+08	2.65e+08	0.187	3682	32
